5.731948372856422447e-01,3.451595692630738954e-01,7.023033803772729122e-01,4.357577523915745488e-04,4.514802102594428490e-01,5.059387901273576515e-01,3.792051255468082971e-01,3.790797910591546804e-01,3.520781867600094595e-01,3.718789542444744800e-02,2.461854941027168397e-01,3.440551180367892314e-01,3.281085440039218648e-01,1.238635689514817617e-01,2.918168921462237497e-01
6.291722337166213430e-01,8.744257483861841429e-01,7.072710729249276351e-02,6.527696293213864909e-01,4.942839398384160088e-01,9.480849440886893742e-01,4.976526929129856391e-01,1.635478548626992934e-01,2.044871226750951676e-01,9.171825078470400294e-01,9.773906541117686197e-01,9.799847154690405349e-01,1.651290149374309291e-01,1.929352383931900450e-01,4.128368519950320614e-02
7.273562137586763177e-01,3.288843381763685292e-01,3.591245885966838358e-01,9.418278298513711455e-01,7.038471899816503008e-01,1.320587021637853464e-02,7.723446078919621316e-01,5.336986578240761059e-01,8.898468127217514789e-01,1.578442351960037682e-01,6.933941222580682906e-01,1.144539203636877334e-01,1.658551192732123925e-01,2.954518084043873394e-01,8.554761481908735865e-01
6.175390833751144282e-01,7.361441444171032966e-01,5.194857875572944650e-02,8.955208256552869006e-01,5.028895118387642915e-01,1.430983307739048804e-01,9.616806941437643363e-01,8.948537592562311183e-03,7.913686745950474499e-01,4.839070996290499860e-01,3.484872258413940216e-01,5.155323495599427597e-01,4.685225506515939831e-01,1.909637105557295822e-01,9.793650452800704009e-01
8.450266362113290075e-01,7.236303064054904199e-01,1.710748640064201354e-01,3.931197396719814385e-01,1.615077542974152625e-02,9.089549544647419488e-01,6.654802983040224440e-01,7.307665224887260891e-02,2.333792597868247221e-01,1.113411273878551766e-01,1.452371530295709645e-01,4.434857521535288116e-01,4.634566671431915585e-01,9.371846083225425783e-01,2.367711617083267939e-01
7.733149060117765483e-01,3.322817624195326669e-01,7.663479774660073574e-01,3.442084491129877577e-01,2.774343364957867486e-01,3.343069160956505526e-01,5.727122644538451546e-03,1.656444322159092986e-01,1.475870468064606200e-01,5.553089052050081964e-01,5.346127584164535040e-01,3.564743918854096361e-01,1.025113669609881706e-01,1.733967140455194844e-02,3.492044958477126260e-01
1.170792926842982862e-01,2.043048560741489439e-02,8.709910078993252647e-01,3.494527897289996243e-01,2.520802106060837655e-01,2.816655183853705724e-01,6.857529106628420523e-01,9.579678439831820214e-01,3.888774736790675535e-01,5.096531626329988685e-01,8.649808247026217201e-01,8.401334980911554506e-01,3.595866820820253773e-01,3.555963334955141164e-01,8.197263944078797548e-01
1.174894155306135390e-01,5.611877492175988413e-01,5.703579066294962585e-01,8.139743070441657347e-01,1.004633287402472153e-01,4.939417017730131088e-01,3.270009467457088981e-01,3.921454096269028078e-01,2.713836894240795328e-01,3.870862935357369805e-01,1.366030610480607477e-01,5.393336328392006607e-04,3.340050679871509054e-01,3.467560151371256172e-01,6.359050280386865373e-01
4.521254904461415869e-01,2.469249719100561347e-01,5.304406793952954891e-01,2.968655273926346094e-01,8.876237058655069845e-01,1.764830487813164872e-01,7.094822414401845689e-01,7.095492966046412775e-02,7.755133041304538288e-01,6.939460144712966683e-01,7.523318944236612182e-01,4.235693048207921363e-01,8.800343883848555926e-01,7.722955983117488765e-01,7.457302176668427762e-01
4.178645615443077332e-02,8.789164557047667303e-01,4.406510906406959638e-01,1.730474617117300218e-01,6.554460528126598851e-01,9.576284621663341268e-01,9.086973768928886530e-01,4.969914977695707448e-01,8.212979937047150125e-01,8.269172541905795981e-01,1.121738015805772148e-01,7.034232535320048552e-01,6.752253031094803681e-01,8.388071862296764269e-01,5.574545213954493761e-01
5.008706969449698843e-01,1.592871808427755997e-01,5.211845592096198132e-02,2.434917175291583247e-01,2.063281285428891776e-01,8.230412670274431797e-01,9.475357505723236429e-01,6.900977609967996473e-01,9.992192820434280254e-01,8.460087610081529208e-01,3.074737145789170345e-01,4.430500032385058518e-01,7.612480316568451810e-01,1.739163122189782973e-01,3.365822846791821643e-01
7.485665101614044081e-01,4.195274747907823398e-01,6.766210294479929610e-01,5.340241063176873748e-01,9.429053937822804432e-01,7.282426762886349270e-01,8.014548906906374670e-01,9.217185923584610974e-01,2.342396814200058408e-01,4.669410296225897650e-01,9.015723407925935184e-02,8.234417136687822714e-01,7.177541230289672392e-01,8.344750822666332501e-01,9.565787436595423188e-01
4.820465815554534350e-01,2.394580744968923813e-01,1.076950330986153892e-01,5.898525373277335726e-01,1.140870992256691752e-01,2.153013088532265140e-01,2.272779231488839535e-01,5.912519967916100017e-01,1.515297539176337915e-01,1.911104391921719658e-01,8.309076270307820256e-01,1.577415673443455235e-01,5.391900407763217107e-02,8.336170513855929443e-01,2.430462728083776502e-01
6.284747900788778541e-01,5.832665019556810826e-01,7.098835710591633319e-02,5.731437157834102791e-01,2.167366124898805202e-01,8.419537397905263454e-01,7.048305010188588016e-01,9.161981252465845049e-02,2.920134651826573613e-01,4.486717592604536620e-01,2.285075967001602981e-01,5.122216247941552281e-01,8.538951783463915035e-01,3.435094719365077154e-01,7.435198503734795628e-01
4.557137877284380689e-01,9.416350894724812015e-01,6.815454864682609637e-01,4.688794298131161442e-01,4.611822476034802554e-01,4.938785836437655785e-01,9.010956099349016757e-01,9.797607310269275116e-01,1.880282593534198243e-01,8.307287795139911557e-01,8.083992773119340614e-01,9.449365768811468502e-02,3.619729392851939176e-01,5.358813772293183897e-01,5.725640159491800496e-01
