5.786259337173769168e-01,8.961148536084007077e-02,4.483080049014533941e-01,7.182015696897723345e-01,6.172036580902652281e-01,8.528396809993236127e-01,6.368050973881511645e-02,7.567629642064878093e-01,7.488315935133892376e-01,3.572494875947136439e-01,2.606523373418554446e-01,6.364858933427204324e-01
1.921520936768896792e-01,5.310245364530487011e-01,6.501767608387654107e-02,2.772865661439772866e-01,6.622949462769628370e-01,1.437087902890593627e-01,3.840652717701515950e-01,5.475200804860742565e-01,4.876620774565825212e-01,5.320394420609961816e-01,6.439697236031098893e-01,4.695425543701740034e-01
4.222748526008589520e-01,3.604748174093034274e-01,3.345966623220723024e-01,3.034634342635394999e-01,7.616439804669983271e-01,4.917967973014870653e-01,8.874246142308215290e-01,7.048167213209444171e-01,8.923967204764042815e-01,3.769109135864345816e-01,4.389211804912392934e-01,7.586201363764872863e-01
2.959722325761473538e-01,3.699499401990387071e-01,7.474723578632019860e-01,3.874856674434511428e-01,8.111115531209900364e-01,7.649134239210541031e-01,1.969522474705777126e-01,9.420452889285534370e-01,5.812468417230696183e-01,3.176225835419257404e-01,9.049520897094509575e-02,3.745036023327810160e-01
1.840626871194924741e-01,1.469243406538972563e-01,3.967892332634868069e-01,8.368714415239608684e-02,7.633293996761575384e-01,7.860051561825782684e-01,8.780185290614391791e-01,4.211811869798715025e-01,8.096238223360580077e-01,7.226512650895227097e-01,3.769810500575939693e-01,1.528513805865273634e-01
5.513012971870534518e-02,7.501060249992484996e-01,1.501168233767845583e-01,4.861645463271087042e-01,1.106451588980139622e-02,7.497436030252229155e-01,8.917877763885779796e-01,1.386075399937192199e-02,7.153607568162388963e-01,7.915472865562652727e-01,9.247939903445850929e-01,2.463541111240463710e-01
7.169552342393274991e-01,6.644655793998109905e-01,9.583084557083326738e-01,7.751100972187784377e-01,5.694460223530597442e-01,4.084974362077264942e-01,1.349631499206460639e-01,1.625526848386430467e-01,7.599698270484277485e-01,9.226437834083832668e-01,5.722474014898831784e-01,8.789399083975889537e-01
6.524725766192218668e-02,3.660971899241540761e-01,2.273322373830446441e-01,6.838894654297699160e-01,7.137462297043593029e-01,2.058032073658749850e-01,4.163494642866657491e-01,7.060655229169652269e-01,9.360876652514908969e-01,4.051245520525668109e-01,1.165041404639232114e-01,1.174290374848552254e-01
1.055127113589513499e-01,4.565704366227988364e-01,3.886020193423144198e-01,2.922657209648793497e-02,6.108067805750174717e-01,3.173218278067346798e-01,5.690094847804595402e-01,9.806660294748562601e-01,6.001967230954888821e-01,9.046011009582644036e-02,2.770140280108002173e-02,2.279629625815412508e-01
3.529984734663615953e-02,6.964501221272278997e-01,9.938321070872804253e-01,9.222422147331921227e-01,5.118778318210507328e-01,1.145663143635746728e-01,3.951461319282280060e-01,4.621962295829353806e-01,3.400899237661907382e-01,6.923156162054525664e-01,3.877232171510478498e-01,2.778639485421001698e-01
5.309260306966617771e-01,7.528593422249553191e-01,9.781922238029786554e-01,7.091445599978404291e-01,7.910519808173853695e-01,3.372353775263600140e-01,2.671846034753249111e-01,7.267825096541791208e-02,2.692049796305895359e-02,7.235530619845327305e-01,5.388232096769776103e-01,5.645762185603078187e-01
1.063356219455587892e-01,4.712102494896707183e-01,9.542925456067187229e-01,9.286115660053476661e-01,7.958278663346216586e-01,4.297049217716326641e-01,1.068617552995110298e-01,1.384102674987131021e-02,1.598245133724708333e-01,9.403251883376266829e-01,3.647783003149678294e-01,7.106347372284055330e-01
