9.668556392767679863e-01,6.904552809940559532e-01,7.523660032120010888e-01,8.480150414991647345e-01,6.911770252928788327e-01,1.099170225664483080e-01,6.973799915114056169e-01,2.619626924711913052e-01,7.274819080509153935e-01,1.833776236457520525e-01
7.306792577541730838e-01,3.092336588372190942e-02,7.766887899311044618e-01,9.803763550410571348e-03,9.573095667402780062e-01,6.279236978514463052e-01,3.642520771990307438e-01,4.316583574553427560e-01,3.264478754434420038e-01,6.185798198880134713e-01
9.403444784312865456e-01,7.825267537955604702e-01,1.284710343479438244e-01,1.788611466493743585e-01,5.571397767496210074e-01,7.509699717776932015e-01,8.918192691229988034e-01,4.994816852937536966e-01,4.690116608279615296e-01,7.687091924564726231e-02
8.909298511818142252e-02,3.138925944170105620e-01,8.916993508339221552e-01,6.155727980264612542e-01,4.332822054885526741e-01,8.528932179647286116e-02,1.613288752564129291e-01,5.263289006901740175e-01,5.118320856859398527e-01,1.620167501851992320e-01
5.787999874492800734e-01,5.619911819502130257e-01,7.842037576278111377e-01,9.996428411158833072e-01,4.384168921777820138e-01,5.344190414632898900e-02,4.591399901844537279e-01,2.621290672526230825e-01,3.179697679443949099e-01,5.718656978719292017e-01
7.128039646991061185e-01,1.950139510787303188e-01,2.188942793899999462e-01,4.128229618198295814e-01,4.682831604576240814e-01,1.490054676072329887e-01,3.033199779214503788e-01,3.373002348618953095e-01,6.965328923044223908e-01,9.510765849988587206e-01
2.772382986642818459e-01,9.115377214054225519e-01,4.914507146121068759e-01,4.704600448886279151e-01,8.126869608378662901e-01,4.009357128327003528e-01,8.071332644010014157e-01,9.984467397268630418e-01,7.832714789723730364e-01,4.440167509516163014e-01
9.744989780851583960e-01,2.692385183960624984e-01,7.088132370537176818e-01,5.178387705976849054e-01,1.697203659626285166e-01,5.594449006539767844e-01,2.132273565999575071e-01,2.560486793322127586e-01,7.662192174022210978e-01,5.197614461210016135e-01
7.793173414616705319e-02,6.202553279225775373e-02,9.511533747957746643e-01,7.998491515609084113e-01,6.837238941561627481e-01,2.349209139385473044e-01,6.171424440725666871e-01,6.984982916252485685e-01,5.227789974602128353e-01,3.302883100126543514e-01
5.518507357863463580e-01,5.044543771523423148e-01,6.437137182851426775e-02,2.303949255901092119e-01,3.051795219768480560e-01,5.648507631002216423e-01,5.088858237589237721e-01,8.700905752084627798e-01,5.628869821052491229e-01,5.153247766164328336e-01
