2.764345856475529661e-01,8.591433919492672544e-01,9.156318203596613969e-01,6.431985135077273874e-01,2.697272692578559505e-01,6.381928944398617132e-01,2.425082559756354117e-01,3.353456851638176861e-01,3.583287596415143383e-01,9.666047849207078935e-01,2.723469283233651561e-01,2.775594665511866843e-01,4.893746355211291421e-01
4.942276492597819093e-02,3.742875227283100070e-01,4.713494210820478036e-01,1.745627870102584023e-02,9.583777247613888273e-01,1.365680073137363060e-01,4.358613522163329312e-01,2.483713739695069256e-01,2.319621042321154958e-01,7.031612606500016183e-01,3.077665538284877211e-01,8.208685686785097690e-01,8.258604902219307542e-01
4.691349107230361470e-01,9.260527803615997700e-01,4.759490652529839716e-01,9.895475702904777959e-01,7.283836375083672099e-01,5.710167957221542467e-01,5.706994071205506724e-02,9.052242131107668399e-01,1.634647558146714585e-01,4.112211759986557080e-01,5.716874208042602712e-01,5.859902605503121142e-01,2.985295515231843888e-01
7.849723463385398503e-01,8.112662143804191262e-01,6.868409034027050941e-01,9.535972125093206131e-01,4.332397469387050393e-02,5.608508063736206140e-02,9.661368648333112930e-02,7.871926169403252738e-01,2.480198853890875910e-01,7.391231996223603939e-01,8.588007565962281209e-01,3.896783425490883968e-01,6.642946330847321335e-01
7.962286604496443543e-01,3.840486990836747827e-01,5.957081093657972115e-01,1.159445998577746106e-01,6.466614890971500440e-02,1.282461531005645305e-01,1.701900167171029876e-01,9.292002892411157511e-01,9.811511715363874231e-03,7.235083778090739548e-01,1.668419217421910350e-01,1.579583812140383792e-02,3.665093268868419019e-01
7.814147203536552233e-01,5.972297584034957918e-01,8.030130595983437924e-01,5.803419520450515678e-01,8.895770150288190292e-01,2.440112605649088495e-01,7.843930539478827235e-01,9.846649568960543775e-01,1.748530410178990024e-01,9.526464979913618070e-01,1.019905936949916381e-02,7.330434343651134332e-01,3.138296372416307101e-01
6.362477797385145406e-01,2.660872726020196977e-01,1.163104845504066009e-01,2.762621662916998622e-01,7.122946510031292755e-01,3.391642775126699760e-01,3.450150903101174560e-01,8.046664752616496941e-01,6.373676292038977786e-01,3.204223577558296121e-01,8.412839424329051630e-01,9.477518102291202506e-01,8.893995464406743157e-01
8.483286898964516043e-01,7.468625654186217266e-01,7.689300953980028330e-01,7.709409775211817362e-02,4.049316379301691748e-01,8.880743638988238819e-01,8.825320322930483297e-01,2.565905676954594039e-02,7.954726449561171364e-01,4.466175683207164182e-01,4.471539398372360585e-01,2.228032219380696732e-01,5.981488486599004784e-01
6.295446089008485124e-01,9.208951572199974844e-02,9.512175033809284752e-01,5.907498292952473307e-02,8.682867297548324537e-02,3.366351044787337932e-01,8.549492069289270635e-01,3.749210432452687591e-01,5.605298903503432850e-01,8.356207257571938163e-01,2.518050540466102438e-01,6.917532531215672131e-01,7.219633209259168627e-02
8.823661743606481256e-01,4.513157433889644077e-01,7.517210162225764769e-01,8.469309825679126602e-01,3.240120872019524034e-01,3.563664252828653289e-01,1.846683698571263132e-01,6.190170385371588369e-01,2.217923858704696771e-01,7.632311560870645994e-01,1.481240470180388291e-01,9.306938770015610318e-01,5.103690914068784723e-01
7.115453649836828154e-01,9.736638348975452661e-01,4.987959413431906075e-01,7.854334772817841426e-01,8.262876887194405828e-01,2.974137744651274007e-01,4.063677224125913368e-01,2.881671311341067465e-01,3.462723302163146499e-01,7.603412481463546202e-01,7.170633990810363345e-01,1.737271498075406706e-01,8.767633631777209668e-01
7.181434067952764400e-01,2.296756515017762679e-01,1.324155488201296249e-01,4.202258529856438551e-01,7.896099924620491040e-01,2.871948450288382970e-01,8.198686714950014220e-01,8.298958719384157412e-01,3.698023353501975752e-01,6.504907668388013597e-01,4.589803500010355419e-01,2.023852957951653986e-01,8.175929204156486829e-01
8.090457088042402045e-02,4.124252952308672393e-01,8.016641045607266758e-01,3.865943313783515300e-01,8.694533054183051224e-01,8.141519493339285374e-01,4.183805289290267737e-01,7.004470284744241937e-01,2.943864414065809898e-01,1.281629009112598139e-01,3.425592578315679315e-01,6.632923802413740466e-01,8.904721429973472269e-02
