3.128979360047253744e-01,4.447475307029826741e-01,5.423490277247018376e-01,3.652795322549824419e-01,3.650859390557364970e-01,8.016538390139318349e-01,1.803593352242465198e-01,8.759688150795419403e-01,4.989889516761595312e-01,9.048784455841060170e-01,8.126356786176891500e-01,6.566875417307027618e-02
1.792462254248161635e-02,3.962463182630446834e-01,7.648681246577926363e-01,2.885666699527897894e-01,7.039767408340377175e-01,6.655010913459685762e-01,9.014996366117362658e-01,7.028707856275795418e-01,3.089108720213399328e-01,3.314740156470696864e-02,4.755223920663237402e-01,8.804689026210301694e-01
6.599685774440144925e-03,3.799375008888999927e-01,2.623349332930232647e-01,7.011403950626639014e-01,6.159477822741278308e-01,3.915969530857031922e-01,7.487183275423874296e-01,8.592385588261011176e-01,5.541757316775353104e-01,4.865548234977385977e-01,8.903854451932237124e-01,9.074010905689132711e-01
7.902113266763799437e-02,5.897758592205774031e-01,5.000271257872449526e-01,8.346487585833352041e-01,9.977095936707903734e-01,5.562391943661044724e-01,5.618592647009394980e-01,1.484372472191056724e-01,1.852642145559761921e-01,8.389598222580343378e-01,3.965770375156771888e-01,6.016230191801466010e-01
9.878409623979131915e-01,8.273460290996600408e-01,5.412382120341041603e-02,2.208144644156945224e-01,3.760630328476062267e-01,6.547547309657070214e-01,3.321418691432098669e-04,6.545057616729399452e-01,7.826375537552978656e-01,7.234130178541154921e-01,6.581425339813339326e-01,8.902450018140906085e-02
8.663462146783300621e-01,2.693518080556612793e-01,4.908574266447418566e-03,4.637608628619391826e-01,8.947428301173036003e-01,6.688470601096430102e-02,2.996089545534241783e-02,9.565508393958076505e-01,9.413410310662470026e-01,8.334185418113734256e-01,2.629990255135361554e-01,2.244881527729553072e-01
7.911036152037730362e-01,3.501574059624275037e-01,6.304561986538198548e-01,5.323448799137653342e-02,1.769420019250110832e-01,1.997819550971599023e-01,9.129205381531847463e-01,8.669773900800653577e-01,3.994936063495417855e-01,4.585001704386731936e-01,8.376243019192967099e-01,9.387469272210351434e-01
1.838573434507274618e-01,2.941831275077275709e-01,1.752240453323046232e-01,2.826302043623474258e-01,3.825803208356070018e-01,3.924475146103800771e-01,7.079892859079859324e-01,7.654853793951688079e-01,4.826982441661180623e-01,1.539056385360919599e-01,8.445550267629239327e-01,6.804436038664796182e-02
8.989609382607129939e-01,4.716262838517900624e-01,9.899848664010427735e-01,8.346823112447210313e-01,7.759159215658638642e-01,5.416146135385940807e-01,4.490841453002004657e-01,6.349897513727162934e-01,9.590936627196525732e-01,8.801378092754875704e-01,3.908590988659836896e-01,6.818595267417689731e-01
2.831112806159018502e-01,1.844132360703196749e-01,5.267771962609500980e-01,7.842745881088984961e-01,7.167747204455939825e-01,3.145458230319297943e-01,1.209128990142422921e-01,9.423276865882879161e-02,6.764293464170711978e-01,9.903957014214467280e-01,8.782679954611340989e-01,4.519282921541398768e-01
5.925134096924362659e-01,7.290966709474339114e-01,7.633112806107527071e-01,2.459874667978759755e-01,3.855658032224665854e-01,7.462440446802590666e-01,9.634469023032952162e-01,9.116625943867323612e-01,9.251884762754758462e-01,3.399699743105544236e-01,6.505234207072773112e-01,7.952523785084034680e-01
2.368433108187213421e-01,9.359806089784939998e-01,1.926291735953655770e-02,6.177331810497136422e-01,2.241490388082982843e-01,8.759672854030678968e-01,6.760199435280088709e-01,7.884034508840065403e-01,4.239272110873916199e-01,6.217669579009652558e-01,2.364147915335509387e-01,3.569922328548601476e-01
