2.743762120959930551e-01,3.271130590839942398e-01,8.904822931765415950e-01,5.352382406910571877e-01,4.416453736559468046e-01,1.788597237608717805e-01,5.026079906713650791e-01,8.959906027994821720e-01,3.803410604408785645e-01,7.899282951331093594e-01,3.555328338467905747e-01
3.608874813244555835e-01,4.238069345070257787e-01,7.910980914547693921e-01,3.922431672931985247e-01,3.962652922914434717e-01,6.930907816925946374e-01,9.837030338837271515e-02,5.165480450084394271e-01,3.144092561493303517e-01,5.950559482242721021e-01,2.071893900148940038e-01
8.832243086447275626e-01,2.491756531303983557e-01,8.993102000936008533e-01,9.977705300179817716e-02,1.205306852919673100e-01,9.910564139007873585e-01,9.926762025888870022e-01,3.797077314734440545e-01,2.191292768968045035e-01,9.977951878087224502e-01,4.715958222907147279e-01
9.740794580957307103e-01,4.419586611849039004e-01,8.979766052080871974e-01,6.161938750320751224e-01,3.100311821726025041e-01,2.670312455358673231e-01,4.835934914679697050e-01,3.393963836422591029e-01,1.053503495434293669e-02,9.653085711543492042e-01,8.151287599308242315e-01
9.115643887611507568e-01,1.915669486452525883e-01,4.172892177376569256e-01,1.484670169967555742e-01,5.911859032259142444e-01,7.676733530921502346e-01,4.132636702099214965e-01,2.254057297928024894e-02,1.893624332256592657e-01,7.295062128598768236e-01,6.742406058575723948e-01
1.644303933720507871e-01,8.020147819417844381e-03,1.299678452645683935e-01,7.167514267919556925e-01,8.146549639447530078e-01,6.901971514935105745e-01,5.408863885420188700e-01,7.123332436505461773e-01,4.907727454137700285e-01,7.050711561699620766e-01,5.324981857635447957e-01
1.295530294255297088e-01,3.012308396768667018e-01,9.608787109198874132e-01,6.528000120791892513e-01,6.794313908714735284e-01,4.232893845730294480e-01,1.908433734865122577e-02,4.560987003225833725e-01,4.026212201455670048e-02,5.488009614872878528e-01,1.850538664422594071e-01
3.742318773781927455e-01,9.608121486657771326e-01,2.761511462889959523e-01,8.186495972817663391e-01,2.390737325702684268e-01,8.098329174270665343e-01,9.879551428818862391e-01,6.201668412531170516e-01,4.072025464159060304e-01,4.425296870180687181e-01,3.668178322508414135e-01
5.843599123638036907e-01,3.902996873150113011e-01,1.970651023823200010e-01,5.594395048940096205e-01,1.125718173382315168e-01,6.675475352115856076e-02,8.220052341605796897e-01,8.323368437604150571e-01,5.359449674883642878e-02,4.650040655833637127e-01,1.120067674501213917e-01
8.629603742812441691e-02,5.167176647285309787e-02,8.815677272660079611e-01,2.798470925593865566e-02,5.922128465917647633e-01,4.400069299726480088e-01,5.394869512374542708e-01,3.995482735015329911e-01,5.648074531873418236e-01,4.921964116495921582e-01,3.686631599648808599e-01
9.789511295489288223e-01,1.997002001918513070e-01,8.593098962524731155e-01,8.493500368007123047e-01,4.129019314824169395e-01,5.549277362039604089e-01,1.052239949095177263e-01,2.213154232292779966e-02,8.205643455268232245e-01,2.372917629155364416e-01,5.287954120869738928e-01
