3.009287781184893928e-01,5.366527415482829078e-01,9.200476976603344514e-02,9.674511449075442471e-01,8.235214012311319332e-01,2.201179041874782305e-01,8.849025239984054103e-01,5.015402517938418736e-01,9.961050027392910344e-01,3.314954738302489101e-02,6.769130861436245539e-02,2.318946188327167812e-01
6.989811357090506272e-01,3.871761650177630854e-01,3.714077427572317625e-01,2.543921759852192377e-01,6.247167955991315136e-01,2.605686995173361886e-01,2.780854681212742152e-01,3.334117033677126418e-01,3.263292302964726499e-01,6.120503613291031764e-01,4.407087595837755334e-02,2.275960374711166745e-01
7.063453706182500902e-01,5.105283751240703438e-01,4.214164019727010269e-01,3.475988630879003338e-01,5.038722790548524344e-01,5.251079314975478640e-01,7.277150892999652010e-01,1.411224315129322449e-02,5.934325435150742400e-01,9.634947807594034241e-01,4.445472837447097536e-01,8.642464729759951059e-01
3.647398131615509076e-02,8.479871150718265582e-02,9.597267059288391300e-01,9.124869297071440677e-01,7.260325612902867043e-01,4.158163408860682253e-02,6.169019617800346467e-01,9.487194176378681565e-01,7.774053791761573740e-01,1.577180512835705262e-01,1.501901451882807770e-01,9.355658626489881113e-01
3.727820906748980923e-01,3.815753489964124334e-02,8.381222001474161187e-01,1.671844198879836041e-01,2.564781144369475685e-01,2.782942986454810530e-01,5.146063446915553063e-01,7.475192222962253608e-01,1.676645223685380159e-03,2.289039739888468761e-01,2.866991574038573187e-01,7.049076187217919731e-01
1.472604535636453660e-01,7.658829753919652594e-01,6.645298309576127549e-01,3.798745946741711732e-01,3.927572119197076939e-01,5.165809697932514100e-01,4.846188091068270865e-02,2.250710823509016745e-01,7.449696455132737150e-02,4.173114194980582781e-01,8.054199544399037736e-01,4.683295821250572644e-01
5.305452158658551243e-01,4.724030697637071619e-02,3.498867969807557543e-01,1.866364420259969403e-02,9.733045260225382522e-01,7.359600899139514540e-01,4.032773830190834463e-01,6.905133082791390375e-01,2.014632483849868594e-01,4.015952771184445602e-01,6.993412575467751191e-01,3.356456002806847971e-01
7.450587500581206113e-01,1.819490646341646034e-01,9.008384045186158540e-01,6.307150746516414497e-01,3.268853359541967762e-01,8.446538089507349412e-01,2.748651154067643931e-01,6.291580660760615062e-01,9.891699743111300736e-01,7.405295424862208264e-01,8.239418174249042437e-01,5.118084796493316269e-02
3.178227812294293075e-01,2.261473054681280015e-01,6.846190948609280902e-01,7.825445397668288061e-01,3.098005612333581960e-01,9.355266705962479445e-01,4.078244567538349408e-01,6.969729176014418659e-01,4.554812499631892830e-01,3.570892101206497582e-01,3.667447824395024814e-01,2.818258563202846734e-02
3.658354683751876557e-01,7.998786438595142378e-01,9.267876649867863303e-01,5.496456974841774645e-01,8.158790797466677347e-01,5.260700201278952770e-01,9.292643290383575394e-01,2.934677779487048221e-01,8.762893819992301214e-02,7.569027916843494852e-01,6.476657295742056508e-01,4.691552176585643830e-01
8.131387653363677526e-01,8.981148458697949533e-01,1.027012847768832282e-01,9.442258275351145258e-01,9.870698556392660805e-01,7.134353460320078666e-01,8.795730955588757505e-01,5.268393017582211346e-01,3.918947459259864985e-01,5.768059171991472001e-01,2.297470493069602160e-01,5.588194628149045773e-01
2.016100325958948281e-01,3.850905074089906455e-01,6.545069326019646860e-01,1.687992665217331600e-01,8.101944692799957215e-01,3.293902772575300064e-01,5.336254714812767030e-01,2.858743146762410259e-01,1.870219512359022618e-01,1.087222834229706336e-02,5.817497297372347109e-01,2.904021208196611026e-01
