6.335032241249684004e-01,1.997121705394242497e-01,2.728472375755763846e-02,8.574644864973620662e-01,9.511717386999904988e-01,7.103428253861232555e-02,3.183819031120062037e-01,9.156477915309201299e-01,9.653238482153680966e-02,7.915245540891616693e-01,9.704171877522475009e-01
1.488063309771872067e-01,8.896999156527354291e-01,9.344234084520117722e-01,1.963964607816253150e-01,2.299629987037685730e-01,6.170632434252892873e-01,5.860100919566679778e-02,7.485611810099405128e-01,3.638104095345099376e-01,1.472976934342066224e-01,5.814493296744591699e-01
7.957025837943536573e-01,7.169657515243859081e-01,6.792248053787942608e-01,1.380779481650153961e-01,6.594038480014874359e-01,2.688877164928701324e-01,9.203216820900114170e-01,8.938013707508001282e-01,7.022844294418530975e-01,3.799676427015595825e-01,6.737534368505819771e-01
3.807709711558994181e-01,9.531177766840998045e-01,6.548059201361874360e-01,9.305150287917846041e-01,8.513094954323263686e-02,9.025261967643939398e-01,9.998883017354707192e-01,2.253445329278291887e-01,3.180275215935303157e-01,1.025377700588122609e-01,2.292217447493088978e-01
3.904489498984585749e-01,3.264727394374398184e-01,5.883297933323239359e-02,8.604419024196630073e-02,2.047820630796167718e-01,4.356434650709734013e-01,5.212499730476554127e-01,1.761760514513844855e-01,1.820790190520560348e-01,9.898706137174011488e-01,7.981072077478449378e-01
7.261406780698245189e-01,8.662643239849028287e-01,9.111914109521370708e-01,3.321438879158560287e-01,1.129308818316585583e-01,3.923619684256066664e-01,5.927140631288094763e-01,5.293931497331598734e-01,9.173113813778976944e-02,6.220357408564847201e-01,9.393294617997645091e-01
5.354129207459004114e-01,9.490929548724076348e-01,7.412147740953463071e-01,7.350842670076918051e-01,4.594531882091282826e-01,4.368708018493010492e-01,1.984160842727246132e-01,4.022829442353657026e-01,6.319484589298920429e-01,3.545954624125844390e-01,3.472434558628304524e-01
9.300530686627195287e-02,7.298866103837020614e-01,7.038339349217317409e-01,9.316852002043655157e-01,5.739214993377784735e-01,3.496158588395914535e-03,8.548963500879422917e-01,8.517775388483305177e-01,7.803114145930383216e-01,5.383709054700273056e-01,5.481925029287908480e-01
8.462373258641542328e-02,7.139894655395020440e-01,5.250921230260682249e-01,6.970721410857446676e-01,7.086123990699383368e-01,8.487929566960624728e-01,8.299206226472566339e-02,2.327761990260505121e-01,2.531990559161717558e-01,8.535144752511614197e-02,4.651780035872451480e-01
8.429836854054713058e-01,4.037250474785685217e-01,5.019524358708248313e-01,5.571949252976615696e-02,6.214583640076283277e-01,1.173849560352554500e-01,9.592361451680063711e-01,4.008820567268603918e-01,8.134647066278799521e-01,8.931409541670936036e-01,7.235730946363765348e-01
8.879512354158618503e-01,7.962069059617701283e-01,6.840535659848936412e-01,5.045617738482846004e-01,8.992021678576671562e-01,6.106497053564143851e-01,1.576232530446747271e-01,4.632715747448044041e-01,6.667431732518726006e-01,2.378838425220640707e-01,5.360065545368480899e-01
