6.331019987763577550e-01,6.197519573802001691e-02,9.000336268728141853e-01,2.989875324565515191e-01,7.807646966155668000e-01,1.803166123725502556e-01,3.778149410373803363e-01,5.291124667215395538e-01,4.742931684729801978e-01,9.660504888816368041e-02
1.722226538129134621e-02,1.966551194255860002e-01,8.987905494393597650e-01,1.219056214496923030e-01,2.741548456020580504e-01,3.430675198215596966e-01,3.182926628163104121e-01,7.469818217488223278e-01,3.202084367334170345e-01,5.003240033227218664e-02
6.893002714715019685e-01,4.104599450674728534e-01,4.226496545957680873e-02,8.266623944951271286e-01,4.669625103973448210e-01,7.496390477581003076e-01,1.520763985259532269e-01,4.475686553477205010e-01,9.506792884641327435e-01,7.470962386182986581e-01
8.890435195526585899e-01,6.154357256092111150e-01,8.786484100441316336e-02,9.232105544168032196e-01,6.923265817102142172e-02,6.799410072249580939e-01,6.737165560737236047e-01,5.555952477081634866e-01,6.177740220907190771e-01,8.241033194368000414e-01
8.238807447154995467e-01,5.186656339810284955e-01,3.411746199538973068e-01,2.493599790606517708e-01,3.061229689981782576e-01,2.768279234607028405e-01,8.987906158775196275e-01,2.602354118126872784e-01,4.017163438635859007e-01,2.748032158700065564e-01
9.254301349667174437e-01,4.366822857165016947e-01,3.378922613820409815e-01,3.592390897474325717e-01,7.692325852575936374e-01,1.925118770177572936e-01,3.425466260314221634e-01,8.274234953764699751e-01,7.104544033518260804e-01,5.702215112804086550e-01
9.182097496548128346e-01,3.655702883521305679e-01,8.255317775293415927e-01,4.103809919973919751e-01,8.425197954552126056e-01,4.923777566984163245e-01,7.239994434146052038e-01,1.912305981992201698e-01,9.826047031055871184e-01,4.789914392610207239e-01
5.625514575876701118e-01,4.963855128986301990e-01,4.818341578870424247e-01,8.391654448189819204e-01,8.443447008821034494e-01,2.518765968853242665e-01,9.703966825979659649e-02,2.995401675901920857e-01,5.491405968681465355e-01,2.700814266214287551e-01
1.747429097151300681e-01,7.898114248862670994e-01,8.625771460059661333e-01,3.725697351049971351e-01,1.724932466208569659e-01,4.768748540679924597e-01,3.836351031428786307e-02,3.811633723428244913e-01,9.101474884792111197e-01,3.257209908779157281e-02
3.886795553725418406e-01,2.637597916331233527e-01,8.731700629746441678e-01,7.134456094681579374e-01,5.257252804465073481e-01,2.053175984444685076e-01,6.418484915316070571e-01,8.979337352242273695e-01,1.804283973092252191e-01,8.520063931061543361e-01
