3.387404413192462993e-02,8.772318734062167778e-02,8.546946608416000624e-01,8.765384703575229697e-01,6.363563832835646972e-01,1.890235890772739014e-01,5.390100715036425516e-01,7.937408170364771420e-01,8.173466794215187292e-01,9.404792302489234368e-01,1.424273205161762368e-01,5.892048681114755437e-01,5.846909408961045163e-01,8.704230934887258186e-03
6.206211152053155988e-01,4.979122112404357203e-01,4.846148988873755226e-01,9.574956278850618174e-01,8.713456401625122583e-01,9.593352957804811565e-01,7.532760971729390853e-02,9.587296885416853875e-01,7.560465444661141898e-01,2.023789156613183815e-01,5.937647679349545848e-01,1.380415254071065689e-01,8.073350859229470045e-01,1.956346573653531262e-01
2.088664314855736004e-01,1.976448119334901499e-01,5.008644262605801423e-01,1.432895552792734506e-01,2.421419534419244624e-01,9.170316884222711185e-01,8.078989086141062925e-01,1.929930299990372244e-01,7.581482586430509096e-01,5.998022083668987925e-01,6.244759173498682925e-01,4.786103862836980083e-01,3.810135267163570205e-01,6.449772763818261145e-01
2.294679152630731966e-01,9.653173898662777974e-01,5.298450289932219448e-01,8.208394585961015233e-01,2.121450029770577395e-02,3.534671532480945233e-01,2.911768766036296752e-01,4.066859455207350038e-02,1.960390926649655530e-01,4.190806951142870274e-01,2.913256264233251569e-01,9.771185247935654239e-02,5.379581958370401873e-01,7.113396126598293678e-01
4.440362256468206592e-01,2.604174170810911182e-01,3.833316000428546033e-01,4.907850212807161050e-01,3.411541395535390153e-01,8.609326289724149595e-01,7.064310879262780674e-01,6.230011827979563543e-01,3.389870891144982634e-01,3.882968899974691412e-01,7.256918197885149358e-01,7.369820218089828678e-01,5.024649040224860030e-01,9.969982233038946484e-01
4.856557135138916959e-02,3.318893891161885934e-01,6.896757002655417024e-01,7.886095767148038060e-02,7.428765155640026929e-02,9.568571198554611801e-01,1.342046953539731691e-01,8.997666271572427599e-01,3.796418955523271910e-01,7.612349604539518921e-01,1.317488037883394192e-01,3.490058694232667236e-01,4.717577501938706730e-01,3.045976699619702410e-01
1.255654913752508595e-01,9.550593974343268844e-01,4.823360019327174175e-01,2.745806714643002078e-01,2.402165286362005769e-01,9.316468613477457694e-02,5.486767934412185577e-01,3.349588792175078877e-01,3.195410468397757997e-01,5.133154559402314243e-01,1.500694748806035150e-01,8.424455390736423910e-01,8.957936844643301644e-01,4.242545103626285119e-01
9.337951439636585915e-01,7.787951766049898694e-01,1.440551715071525241e-02,2.760492471483628751e-01,4.138383568913286403e-01,2.051704596951144932e-01,7.551991274310243529e-01,2.551425814216823351e-02,8.446786759205758832e-01,3.627398881761835225e-01,1.839237224874314958e-01,3.835857012546397549e-01,4.290603119353506578e-01,2.644218052522995244e-02
1.143787843431688378e-01,6.541752192918556252e-01,2.026258234805142777e-01,1.710362527703143121e-01,7.732606387301520501e-01,1.862916684949690316e-01,8.625819898088095128e-01,7.766001543224098080e-01,5.220345354212257982e-01,8.760964326138772629e-01,8.964546100769539283e-01,6.732116403223961099e-01,7.024204673429323975e-01,7.072122475628432881e-01
5.218289876238754177e-01,7.674242924560762402e-01,6.736486633208983443e-01,6.059753483165575272e-01,4.544154672742741763e-01,3.983417949917820167e-01,7.904619225219636780e-01,5.503329848866976848e-01,7.040308425565277028e-01,4.197603929558577640e-01,5.900789816278276811e-01,5.777863086682734073e-01,8.591903750947160745e-02,2.486297446698170210e-01
1.298244178256557912e-02,9.692900615252221241e-01,6.800918861029925377e-01,3.226121715051866179e-01,7.607016069113047285e-01,3.300673764000841004e-01,3.384859525560319771e-01,1.620499798132678526e-01,5.496831922416536287e-01,4.882235887049686252e-01,2.476601315529681768e-01,9.098119201265910672e-01,7.791100624618122472e-01,8.863749525864096368e-01
4.480247336239682188e-01,5.025056961321314741e-01,5.123801369524276783e-01,1.723676312215604023e-01,5.772205795169293996e-02,9.519870989983693077e-01,6.900735884789452879e-01,5.994401440055003860e-01,9.033973530070663616e-01,3.493695219510257743e-01,2.311773486737250805e-01,5.861987278679122726e-01,8.930473112327352858e-02,9.238971531502082613e-01
4.881947986137502582e-03,1.586723486114200998e-01,6.431518508213451835e-01,7.514383294982084349e-01,9.331978023916668308e-01,4.183016442243929767e-01,3.472335962900204853e-01,3.271224015027829335e-02,4.379897685540190544e-01,3.088493121479264358e-01,7.925991514598393906e-01,8.094625036206435365e-01,4.708130680720737926e-01,1.192218622144343154e-01
4.017533546321641058e-01,7.013978994638503384e-02,3.350675131501484882e-01,6.519713589114924934e-01,2.954525808617117777e-01,1.199132238036026976e-01,9.796296718472089493e-01,5.020970982473860200e-02,4.640205418956356853e-01,5.244048565180196020e-01,6.577980989392410160e-01,7.157501937402471759e-01,6.089768605729406481e-03,8.035669589799336876e-01
