9.650767188199064206e-01,8.491756210898838697e-01,2.570352531459710876e-01,8.812624869990077769e-01,4.828858316653261706e-02,5.163443843306890768e-01,2.654260590910463291e-01,9.278145684486712730e-01,3.081871070799240275e-01,9.960297600857141997e-01,4.672811139463510788e-01,8.782793924874872094e-01,3.106818971578259037e-01,9.760950134253461030e-01
9.323134483176115372e-01,8.008942592068150068e-01,5.939833755043343322e-01,7.198525341030261870e-01,7.587449860162152060e-01,6.078291128809188981e-01,6.231158259062076210e-01,5.675845664692691361e-02,4.811905425329288111e-02,4.158515173661676556e-01,4.363704576232696475e-01,4.887574475897764614e-01,5.177841573835889610e-01,5.033409996825887189e-01
5.623320002202100154e-01,9.079561955688543184e-01,5.613172855234157543e-01,2.404408900772263546e-01,3.286808504120506402e-01,4.461045975940557407e-01,3.915867474579265428e-01,9.314742297347038402e-01,4.164472766370465040e-01,8.776545681114289454e-01,1.517939338719834774e-01,3.585636030608722047e-01,4.961352681829882538e-01,1.958009024075096915e-01
1.360771122678388068e-01,8.877711179050042922e-01,5.024766093720449689e-01,2.373358052756618930e-01,2.101694737129119472e-01,5.498430730919766640e-01,8.087101610715210498e-01,9.419649905670898216e-01,4.596016493765263666e-01,6.786553878276047058e-01,3.195059820916575921e-01,5.801094461620870391e-01,9.297362592598029662e-01,1.382398199569017105e-01
1.626088619340547714e-01,6.192774481716502022e-01,4.505810621934336346e-01,5.015210445331494959e-01,9.709766049627847062e-01,4.889539151406421258e-01,4.667299004117618777e-01,7.890302340996203645e-01,4.433574188368113456e-01,2.903666805748161828e-01,7.473149886128563901e-01,8.027638511515031716e-01,8.379911103897473845e-01,4.227368793070301889e-01
3.942362724283878794e-01,4.343479247425284795e-01,4.832860071248845646e-01,5.240345350805698521e-01,6.631311262817033425e-01,5.700345110280268246e-01,4.998362056494706218e-01,4.971551171331251018e-01,1.439217068422710133e-01,5.203526921344358014e-01,1.832762082830243777e-01,3.495237769507641978e-01,7.536508502593400882e-01,3.063507743600897282e-01
2.806032797037961712e-01,2.617476690934223971e-01,8.946372208658386338e-01,8.311504844260132474e-01,6.892649303317427423e-01,6.986523024230817391e-01,2.048808271318601770e-01,4.912595276615663309e-01,4.011358275445326971e-01,3.147334629950494511e-01,4.179169804818951839e-01,2.044926723961815185e-02,6.896661467826731284e-01,9.681354484672622940e-01
5.466241223274641570e-01,9.178199034900123010e-01,7.607264053738418408e-01,4.293801998043600410e-01,2.453153133721341916e-02,7.834201689129982604e-02,1.726231070182718819e-01,2.671819878128967041e-01,5.802450436410518941e-01,7.829814968906402273e-01,4.570427776398209296e-01,8.278799986844002090e-01,7.407791631641585939e-01,5.037469338357071225e-01
2.341558601150121044e-01,4.702625237101129008e-01,6.746839492840618346e-01,2.574378725497616927e-01,1.981980655496706767e-01,3.424214414925601524e-01,8.401427825111774661e-01,1.499995015559193456e-01,1.916008123797621199e-01,6.820706727105636524e-01,4.922169182405542465e-01,6.553300320314543459e-01,4.120101814340699775e-01,2.653456172432278048e-01
6.060632392318217043e-01,3.486285482808166858e-01,6.510210294855997004e-01,2.455177737845917196e-01,1.251494447749690320e-01,2.715260373329656529e-01,7.472090490088773018e-01,9.644411856048240583e-02,2.046370800416962288e-01,1.537906666538093603e-01,3.849750545437857774e-01,8.016971646060824241e-01,5.713094343181301937e-01,7.070995970206954695e-01
1.524995524291541393e-01,6.717545676152998357e-01,7.441453727906266469e-01,6.785943463950310228e-01,3.344901724510565000e-01,1.625389468731334164e-01,3.655348395791165883e-01,6.375321123666387590e-01,5.241722678838031113e-01,2.757335996516818710e-01,2.476475350444163892e-01,1.169431323857583749e-01,4.855158237351194783e-01,6.522715474875712127e-01
6.531052875253817724e-02,6.630852539082356945e-01,1.286932716467342752e-01,4.863167548616773583e-01,4.934153204949811578e-01,2.300159364484682945e-01,9.806602185665067584e-01,5.779663503773595501e-01,1.496411139923874423e-01,8.695801784176258042e-01,7.341193043838146748e-01,1.130898126685546679e-01,1.008284975806272854e-02,5.639372827692357149e-02
7.884694050153954192e-01,5.809435068362797105e-01,6.212452872987060948e-01,4.017656200133690181e-01,2.307052464334553576e-01,2.322694346069705817e-01,7.079484549767286472e-01,1.313543701550073939e-01,6.625036731081763719e-01,7.515977804440998611e-02,3.252843860852809854e-01,6.164554920721484477e-01,1.953666215685664342e-01,5.391218992503911123e-01
4.972745118753802984e-01,7.999880933857761445e-01,6.953766599133289761e-01,4.295695122427297674e-01,2.440226517068617706e-01,9.909886156554914560e-02,2.453200291839428004e-01,5.084204916989365497e-02,4.393161184730797197e-01,6.481085922533621480e-01,3.961396633125860989e-01,9.638375218798359567e-01,4.758064234145409355e-02,7.307126689639376060e-02
