1.427891494382861337e-01,2.811194704556672086e-01,9.379592768672962988e-01,1.737879078350472728e-01,6.993841769102688843e-01,8.446601131612896385e-02,1.297812028857568967e-01,2.499426302260631116e-01,8.908101029656355641e-01,5.426028982686194047e-01,3.815880776504005922e-01,9.152653431243137350e-01,5.710566984755671704e-01
5.601620832018980867e-01,6.198315419533417803e-02,6.030845056851494856e-01,2.534822122717222959e-01,2.911191767660308294e-01,7.761924095945127444e-01,2.319603195724704303e-01,7.930103115381338386e-01,2.866103944393164626e-01,1.911964132042679454e-01,3.985228283428517981e-01,2.149052106721494049e-01,4.631461775453109553e-01
7.949539634924429610e-01,7.171659579970403042e-01,2.890637566595586350e-01,1.199878700128431674e-01,9.789192491959263220e-01,4.228041000419751061e-01,7.965517409790729975e-01,9.135274679136653475e-01,3.226282964075699589e-01,1.354340648746565900e-01,3.959785137244444808e-01,6.978308588547246227e-01,1.811944600236645719e-01
2.896567743633475800e-01,1.241871658460819150e-01,4.738153654259594783e-01,6.479228569575702368e-01,3.443821125385833071e-01,8.313216832676639800e-02,8.232255901524325736e-01,1.709898447563835688e-01,3.827457217194422112e-01,4.398289953605618585e-01,8.059396931799825969e-01,5.751905228189290176e-01,1.967344610730976662e-01
2.428384170507860151e-01,7.054296522657707014e-01,7.772140651248004017e-01,1.255203888075029361e-02,4.946224734569593107e-01,9.069176454214015193e-01,2.939510897958572677e-01,4.200087292859278065e-01,5.761983216457953194e-01,6.743315786926495914e-02,5.292149521782520960e-01,7.456643388838558595e-01,2.226732282284927811e-01
2.221867588249483161e-01,4.819265718928970044e-01,9.162886584416498614e-01,9.096523040504365110e-01,2.384564174604872910e-01,5.672266293424403916e-01,4.220076566350455805e-01,1.133997765794672041e-01,6.284175401081436574e-01,6.833488524891225824e-01,8.438728003792268506e-01,9.286339525219157176e-01,8.594456241149877052e-01
7.962010696568971868e-01,5.278325873033149485e-01,6.284908734105819628e-01,7.198376569675308811e-01,2.168482193388606705e-01,9.524130954058734888e-01,9.037473057807858812e-01,8.123222555404563394e-02,9.417598757545264654e-02,4.910499398646648306e-01,4.817543053526307517e-02,8.519370249956713659e-01,2.846818627272403868e-01
4.186299418901763270e-01,9.623767357869061900e-02,8.342246998888285248e-01,4.182816674727076744e-01,2.055914771990130507e-01,2.158144436458205861e-01,5.566990731836375383e-01,2.012275319083077774e-01,3.703751105569756952e-01,3.261567186782790007e-01,8.673024958911710325e-01,7.376650316627220150e-02,2.747016090611520411e-02
8.846301058585820387e-01,8.158635422352816802e-01,8.968176426101832632e-01,3.147604329222034591e-01,2.122530739770929209e-01,9.016909393356159486e-01,1.872361492921948978e-01,4.872699084643573597e-01,6.048799856249843510e-01,3.632891305194136944e-01,1.873467184671068209e-01,2.839611111201313376e-01,6.481230734739337196e-01
2.228330929743388422e-01,5.975264769062731407e-01,9.218116475332187587e-01,9.997851567169868670e-01,2.024576298101371519e-01,9.670255777301617339e-01,5.497151566238986931e-01,1.151150374365331741e-01,5.505906696662238309e-01,7.030089701883298625e-01,1.385678473510787434e-02,1.207103924124608429e-01,6.445394610441433914e-01
3.369483905322401274e-02,8.210931750297322251e-01,2.734627732311927240e-01,2.145646927320343789e-02,1.298833853640347646e-01,2.835432354690221590e-01,4.941694109781857858e-02,3.188381376042613846e-01,4.432939470704800877e-01,5.355639057016843285e-01,4.352058242408755051e-01,4.266020641102000743e-01,4.558016479950602884e-01
2.462651352198138577e-01,1.393912355341825338e-01,4.329717445223827399e-01,6.236803731085250879e-01,2.217690318978644548e-01,4.048730781798095535e-01,3.384367847694080833e-02,1.562175674073252862e-01,6.444093737220265572e-01,8.366800742778768285e-02,2.309137853602666324e-01,2.181322655625991258e-01,4.720775320883865422e-01
3.376552186412161705e-01,5.834850541112360789e-01,6.928255829255000053e-01,3.707373984353188323e-01,4.557475537801399801e-01,8.762973011842614124e-01,9.927600393042769200e-01,1.323248631897016026e-01,4.193542753351291452e-01,7.643606586425368832e-01,4.847973739758627554e-01,4.456890235112093146e-01,4.794068591561737591e-01
