8.580026794276185420e-02,5.748080556187166179e-01,5.298777852018794476e-01,1.372291225676185444e-01,8.074200056042980522e-01,6.676072359573037573e-01,8.821582955169020579e-01,2.399456360908198693e-01,6.454909403381964283e-01,9.519282650728605466e-01
8.189280524584885423e-01,3.009042830487449471e-01,1.789521971997275473e-01,4.548917178814224638e-01,3.475757239119451336e-01,6.182584875301327942e-01,8.494975423259349956e-01,6.090025661545639402e-01,3.266345398197580963e-01,5.538097190950141968e-01
5.099073634728376048e-01,1.772236197865165730e-01,6.081158152758934232e-01,6.809261730540252522e-01,1.910540809381576777e-01,1.182371784684238536e-01,1.558930942493064187e-01,4.804974682982722234e-01,4.495927924568270395e-01,6.182906728182218092e-01
7.266075067049385661e-01,3.628359496353630309e-01,8.693197735774058632e-01,7.294353724416975382e-01,4.202352189965571361e-01,8.575197277233326254e-02,9.102709664527866007e-01,9.220740608882111999e-01,3.777068532934827472e-01,8.001103178452878550e-01
2.569423134534836173e-01,6.712440742399172766e-02,1.569953340237584261e-02,5.612694503062245488e-01,2.332531213961955840e-01,9.234783379788760183e-01,5.613923712890530604e-01,2.031617961594489596e-01,7.427888317582145294e-01,4.025329633426160125e-01
8.869020041047841474e-01,3.843546145555943871e-01,4.784245063551213484e-01,6.811047125307950756e-01,7.257564021677124222e-01,4.771768879834450416e-01,2.645863901250563588e-01,9.070629190953920507e-01,9.755466402808732340e-01,3.731844499629886069e-01
5.338810657128337800e-01,3.000804938840826441e-01,9.483970093709626070e-01,3.391135160881342259e-01,4.531244789462285372e-02,2.152696990605748040e-01,4.799189068082777565e-01,2.995359073757912771e-01,4.177259340820993483e-01,7.354166205968705183e-01
4.013672510895427425e-02,4.771436980565048058e-01,3.650639368125481177e-01,7.813543434933324372e-01,7.483072966387488423e-01,6.251396073773430873e-01,2.657310489327037173e-01,9.180066522146159702e-01,9.464030112046450949e-01,6.604515688848940913e-01
3.431473482666900221e-01,6.364683615399546746e-03,6.923479817057168750e-01,1.367910166258793359e-01,4.913918260196823429e-01,2.630432040385652925e-01,6.478794548409919640e-01,7.004957737356182212e-01,1.671393419530309288e-01,3.419709452140867745e-01
5.276931889546578880e-01,4.133620054232430840e-01,8.638856252704892880e-01,3.415842537287525627e-01,6.766883249147148671e-02,3.633046065471934316e-02,6.095617446883618840e-01,8.347531866096992159e-01,9.427612812885788340e-02,9.873772676785395053e-01
