6.337499306596936499e-01,8.510515594147958218e-01,7.575658266088248771e-01,1.170178190495774206e-02,5.565740535678264100e-01,6.328149915691683169e-01,5.000890663729878893e-01,8.388009384477594921e-01,6.957295010779485089e-01,9.832862991847551859e-01,4.731859898877727177e-01
1.206702268857750004e-01,5.280545699485437172e-01,5.097835307132871918e-01,6.562509838658288075e-01,8.444291479542207490e-01,1.422702479884714322e-01,2.062628495935138195e-01,7.741932767325084841e-01,8.010603393768385150e-01,3.018669879837254655e-02,3.283070199659477995e-01
9.246084257940980766e-01,5.425131976844597137e-01,9.798324173624323175e-01,7.968904114277870487e-01,7.200105140419026384e-01,7.400147308065107010e-01,9.634919551515142011e-02,8.678712952639967559e-01,3.549169236494609248e-02,3.028111921974784293e-01,7.550879474083160847e-01
8.313430968090895767e-03,5.385181447495540619e-01,8.943794994109851570e-01,9.411586978142120197e-01,5.208972485975874589e-01,6.308109755461180912e-01,2.553305294755249255e-01,8.137047301627186036e-01,2.816413342680467169e-01,5.755940244644457415e-01,5.032613966015750950e-01
4.489640119242833682e-01,7.530673348217536978e-01,7.833518982762164296e-01,1.145717969668459402e-01,5.224953188277606797e-01,5.724939702677477316e-01,9.606745087027842578e-01,1.483459214539817328e-02,5.576999498302012137e-01,9.647589543872692186e-02,5.018276278749345121e-01
2.354038443101882372e-01,5.471266773313004927e-01,5.174309438274595774e-01,4.237702793958654235e-01,9.507967358639687339e-01,4.479008074153386643e-01,9.322878951720892093e-01,7.781739033065004918e-03,6.227312824252502210e-01,4.649193406644818172e-01,4.553929307974680096e-02
4.372094152034589065e-01,5.228536791347134782e-01,7.752556543908839526e-01,9.910380137574333892e-01,7.069415829471232815e-01,4.539767036657478272e-01,8.611602920871247457e-01,3.702700062104429257e-01,6.321320962777196018e-01,1.598354655696888615e-01,6.978810319777495330e-01
3.829838689481225300e-01,6.766169288263912396e-02,6.423536162945970851e-01,5.134093011696294617e-02,1.393390408147868742e-01,4.567565575559631164e-01,1.742067039963554054e-01,6.579890730195779858e-01,7.285930889650181763e-01,7.027252141446242995e-01,7.363108629453674059e-01
7.012066169856085995e-01,7.637001401801535305e-01,8.402461445681477237e-01,5.908469186711018395e-01,1.302969490005957409e-01,4.072634656951628074e-01,7.814510058993581199e-01,4.856189254827552038e-01,3.091845641111297116e-01,2.227772631866512532e-01,6.123012747597401662e-01
6.940146581087707212e-01,2.266065891669006849e-01,2.744368275992448147e-03,3.101938506914974081e-01,6.242682752443420302e-01,7.654768950399080119e-01,5.323852395518098302e-01,8.350775969791567332e-01,7.178011905611685339e-01,9.317857237175739549e-01,2.384519039715602418e-01
2.436672615023207644e-01,7.722655182413245001e-01,8.778159267414376021e-01,1.334238685727888729e-01,7.936053530136060186e-01,3.340680002012741401e-01,8.111431756104132695e-01,6.181226831550056255e-01,8.524809019079925276e-01,3.962281371814841968e-01,7.261685530379995424e-01
