6.084299166817822568e-01,8.162223145371176880e-01,8.650563298776984267e-01,4.421609082938509072e-01,4.428931575488753714e-01,4.235704022243402811e-01,7.206828704577871170e-01,8.969192113122714805e-01,5.086966861042091503e-01,4.421997253444930331e-01
7.616045068979625521e-01,8.317005267556906167e-01,7.970169573610971225e-01,5.699142591985569828e-01,7.605484629700520749e-02,2.085307670542549952e-01,5.128042831366046439e-01,9.879099562499227272e-01,7.634469073191860744e-01,1.769304358705154900e-01
6.804791871554133342e-01,8.042939909878821236e-02,2.499595231552320662e-02,1.452680409950095619e-01,5.123329645472513016e-01,2.862681609904085267e-01,3.449391055710898657e-01,8.230654843946250132e-01,6.764653126366512170e-01,4.572518963579416118e-01
7.597841737381376692e-01,7.614635384898459369e-01,1.951017085746561408e-01,2.465045755438920461e-01,6.519670456719284246e-01,9.048067398998326238e-01,5.483905163657368798e-01,3.239669338112866059e-01,5.330887611266308390e-01,2.016403855750784624e-01
6.912676070839537390e-01,3.555777968810429623e-01,1.852765212555093077e-01,8.678477280516267989e-01,4.275871477550916566e-01,3.626715058359890609e-01,5.086763272790166823e-01,9.422803991296682113e-01,2.440334067468847845e-01,4.010234947131215977e-01
8.539913123333111589e-01,6.796945995888559189e-02,5.695406109575318343e-01,7.286181283325703362e-01,4.211067124093368363e-01,2.949015573563863457e-01,3.151183271991125912e-01,2.523927105594990783e-01,5.204262672734349948e-02,8.845056536208725229e-01
9.467074218763592564e-01,4.755370578027323658e-01,4.344023151695307616e-01,9.096252039093538633e-01,6.491922773831637627e-01,8.511802068230688301e-01,7.196872366970022972e-01,8.136511193893593008e-01,7.405660658898770565e-01,5.679915967747566352e-01
5.129456640641493204e-01,3.994835427921599180e-01,7.403302914891209952e-01,2.947041527210200185e-01,4.234519374747062193e-01,7.224440231634632337e-02,9.606331018753240247e-01,8.378920279863514287e-01,6.416039072717956149e-01,1.276284806250658210e-01
6.968150896411783313e-01,1.284268503191510202e-01,3.328953236984556474e-01,6.993278677656055153e-01,9.357720602326471404e-01,1.909676869285148459e-01,4.515076484808615565e-01,5.055712073037843535e-01,2.923478700145386577e-01,2.749389514223212760e-01
2.196018413691613880e-01,4.879928679856260221e-02,3.953971452893223493e-03,7.824981950108741424e-01,6.515654959976604488e-01,3.457915891698262190e-01,2.578054911260546644e-01,4.589041484387538228e-01,9.463844982028258856e-01,4.053735944326887219e-01
