5.098307617155214411e-01,7.923811282775040654e-01,7.592444408955822954e-01,1.193606913599974950e-01,3.844270898085810906e-03,2.018301505556003850e-01,2.518523678811787070e-01,9.407664899258988411e-01,7.503577555397498156e-01,2.660464084874636370e-01,3.015144474101005834e-01,8.681338484927048071e-02,6.164001732283563850e-02
3.564405710750303546e-01,8.686857267470532440e-01,3.402924850013583358e-01,1.008680273313786735e-01,8.046699032361582793e-01,8.048862640157860016e-01,3.993569969043797574e-01,3.794460536706106835e-01,5.316749826912958721e-02,5.308759193921598341e-01,4.760336059517658036e-01,5.012710395373705108e-01,3.231742397446047965e-01
5.948642351935250483e-01,7.799007403660930260e-01,3.812300603742209137e-01,3.923468900935217496e-01,9.637489179693473629e-01,9.234034180244369283e-01,1.896475964441596274e-01,1.859371254362652826e-01,9.541551999147633856e-01,7.983855207557923883e-01,7.468233474723534604e-01,1.218169901026758817e-01,7.893770441503367152e-02
2.697372656364273036e-01,5.506245020615323504e-01,5.496775256532404619e-01,7.696013497445500784e-01,8.536309910084786123e-01,1.935946103334317270e-01,4.431909932128006435e-01,2.057833112113452989e-01,7.300104619836778053e-02,6.797933259965627251e-01,5.127918651311718090e-01,4.052668554160845371e-01,9.924592395566484981e-01
8.737551501238001173e-01,2.490830701618765852e-01,6.414144866916101639e-01,8.550894961861236210e-01,9.744992665965857004e-01,7.162008941503931192e-01,6.645069365320777077e-01,1.109161256589353828e-01,7.450713229152605699e-01,9.898735818280551824e-01,7.298406995528382568e-01,4.720087249517428418e-01,1.536940639483272975e-01
5.943677889131739889e-01,1.282923652981539098e-01,3.398119975628369760e-01,2.898916049264100847e-01,1.318410291297082981e-01,5.074413144047505986e-01,6.589346555011181827e-01,5.454634453459249466e-01,5.144475923020087604e-01,3.856877272746882523e-01,4.665842675783844484e-01,4.314340434727262918e-01,6.120971012409917034e-01
2.553327854441402867e-01,7.065045339678737157e-01,4.449183546304815717e-01,2.172205153881133777e-01,9.109474271747629581e-01,6.570134929908656440e-01,7.059208133856536005e-01,5.595761329147459495e-01,2.828639113737454469e-01,2.629767013384054497e-01,2.602422492123209752e-01,7.397221869681692707e-01,5.481034750380092690e-01
8.620088549198211547e-01,4.813882249562628779e-02,4.991849006426042346e-01,6.324239366428879849e-01,5.731727329145646088e-01,6.583531633733542554e-01,5.149255641485827040e-01,6.046290458044337734e-01,2.963996433746189929e-01,6.792061814984204915e-01,8.612439712421788851e-01,3.337503555506379227e-01,4.652560622855583805e-01
8.082360480502804867e-01,2.613663071974902108e-01,7.419147388542416399e-01,1.865578813945983905e-01,9.031763956437339758e-01,7.044810787293450671e-01,8.433558016499811405e-01,3.061602032792906103e-01,5.178132175942139481e-01,3.635305301774366393e-01,6.068478419501284193e-01,4.200953981454729202e-01,4.120716131841580809e-01
3.948888164515476085e-01,5.250225185540365880e-01,3.359745253112241814e-01,5.890824581653241188e-01,8.547429413967854162e-01,4.991626863145098847e-01,2.230120025418692586e-01,8.052024323118380789e-01,5.771742138838846792e-01,7.189577777046819440e-01,9.995289656213844909e-01,3.650658604444891875e-01,4.438535417442184272e-01
7.388716130714533259e-01,8.233317589544868476e-01,4.055211692910121180e-01,8.875653588049604581e-01,1.284625410766191411e-01,8.240793506041074190e-01,6.067079017357833726e-01,9.152747265154286271e-01,2.684652419642625798e-01,3.322259998733377850e-01,7.279681869785114001e-01,6.954396991670641626e-01,4.380980679596898630e-01
2.354846762603249877e-01,4.480578897224818391e-02,1.561285400026165560e-01,2.185427457453509303e-01,9.743010072792224197e-01,2.371291482385751159e-02,4.404909098015654667e-01,1.173022372721854722e-02,6.867091968709706507e-01,1.213801184937713940e-01,9.037012570537437117e-01,5.090001278540456919e-01,3.703010602587153421e-03
8.895417649809497229e-01,1.326651700005462287e-01,2.176545390144808412e-01,9.668362384374210583e-01,7.069795891115002728e-01,5.220981086220265466e-01,1.393795637590535819e-01,8.736221648135769069e-01,3.432965054720682474e-02,5.074915410378826319e-01,7.903849436090782943e-01,7.911157599715320510e-01,2.704622120896488235e-01
