7.258068569045547092e-01,1.208149705134001772e-01,3.147665355916917651e-01,9.512314530243848321e-01,2.285342743531035836e-01,7.838254352965311478e-01,8.129653122609082905e-01,7.570456045251531263e-01,9.268247320059382899e-01,5.692222050999640182e-01,1.403442232520882849e-01,1.305453497024609000e-01,1.478709179689997599e-01,4.653868768332242167e-01,9.013801441002264880e-01
8.312375429478663369e-01,5.825932798651828337e-01,6.622660284223804705e-01,7.449013803233995867e-01,9.645567170687411318e-01,8.053339357170039570e-01,3.442942104650740243e-01,9.502857373715050127e-01,8.497484812476513438e-01,9.953536168310067600e-01,8.086420883164047169e-01,2.031343641504822495e-01,1.481428664285555641e-01,8.598072059893990815e-01,8.323419275297244679e-01
4.247926105669672658e-01,2.025934258827897239e-01,8.499375938740461045e-02,5.177942114206856017e-01,4.401339753787844034e-01,5.985591621947853325e-01,6.729702490936309012e-01,8.427536160540557431e-01,6.983882576125437502e-01,9.494756405129414212e-01,5.417419870297457418e-01,6.863779634306121924e-01,4.199920631277496152e-01,6.804788121064275774e-01,8.111674036865212933e-02
2.565632739574970067e-01,3.117453234710620968e-01,2.931900824355221369e-01,7.091905587698248414e-01,3.967544845660908592e-01,6.658890399536557814e-01,6.617797899533610639e-01,1.254452341822870354e-01,1.275803159731593306e-01,7.550159245835021959e-01,7.687791180597591811e-03,5.496068178820382455e-01,5.378719277385928255e-01,9.612131029769699353e-02,2.933194300261825482e-01
5.016904795253867011e-01,8.039910700297359103e-01,2.194374026606241701e-01,2.205505567582974891e-01,9.934930357782708610e-01,8.458400539554217223e-01,2.048661744829943787e-01,2.367016766936512751e-01,8.881578392651867659e-01,2.140895219071986544e-01,2.204682855248227824e-01,8.045853435697065681e-01,3.287682732990783174e-01,9.387501871319159363e-02,4.532072653274300533e-01
6.652688350059171585e-01,5.923073814932888759e-01,9.065498442364083864e-01,5.677037637098767409e-01,7.669894594998002413e-01,2.809914515546094727e-01,4.382362811798512503e-02,5.925078849753123711e-01,4.723880725087508115e-01,4.821571403475971573e-01,5.810078375600391531e-02,5.147063390892566703e-01,1.196982604347330836e-01,4.831089149566738516e-01,4.431987422840456547e-01
8.592815277009847597e-01,1.853750058654514143e-01,2.323961790881557965e-01,3.251922599425949301e-02,3.314338185254329661e-01,1.816688420795675718e-01,3.553853138353645358e-01,3.421570179031265813e-01,2.074888650731961937e-01,7.623153012296061126e-01,6.797341887197688726e-01,9.895852696474861654e-01,2.183476512102255906e-01,3.069366067995040748e-01,6.825641994782142286e-01
5.559015450650042212e-01,5.271326567505673077e-01,9.399644037312868683e-01,8.907236137091529837e-01,5.649112490844968582e-01,9.688794712543633558e-01,8.827172246153146551e-01,5.638351931031371223e-02,9.586343255805170882e-01,6.419166624567672619e-01,9.711803690056302063e-01,6.615883159427470295e-01,4.206514259557370128e-02,1.364732118010787421e-01,4.709774367821342178e-01
3.053752567488932090e-01,2.846838676573089089e-01,3.360219925034967359e-01,4.557485258252180760e-01,3.772556469127872347e-01,3.935083594725604650e-01,5.792549370312837231e-01,4.746888582778452381e-01,3.993789649127421626e-02,4.730992009163587086e-01,9.085558376616035270e-01,2.079319499706474561e-01,9.824580719344638835e-01,7.075960556185708628e-01,2.115326735741649422e-01
7.732246709493658665e-01,8.699807271298667377e-01,5.884353658194653169e-01,9.642780199814242614e-01,5.262049145997755861e-01,9.131891758720804830e-01,7.091143409339025760e-01,8.042193618270860878e-01,8.311452412972084591e-01,2.997423628148010444e-02,6.803711245877881453e-01,6.896255141307612302e-01,8.175942514606655553e-01,3.479230526416783320e-01,1.841194232280092269e-01
5.103658120412777333e-01,5.748080297508828540e-01,8.681116840523427358e-01,7.067028290587078487e-01,7.264515158433763053e-01,6.965116653962591942e-01,9.149142608995231019e-01,3.598685236579038937e-01,3.813854130186664637e-01,2.218091311233204577e-01,3.182873667679932961e-01,8.419610100370260586e-01,3.017483564259056950e-01,9.423837140745791041e-01,9.116278638885769725e-01
5.498918974487533307e-01,4.429940785069690357e-01,8.191299746195634945e-01,3.326752793816795117e-01,5.927251288020951581e-01,8.995115369109296655e-02,4.184106660729022265e-01,3.212865050024389380e-01,5.732827522674288634e-01,4.759154771701473718e-01,5.819096719360659087e-01,7.948779338427044427e-01,4.879444367909967495e-01,7.119936518398116698e-01,8.787710656531407816e-01
3.069637209238107456e-02,9.955468515280626596e-01,6.656004704517637371e-02,1.524773471860585428e-02,7.807653569189871856e-01,1.914867454554615156e-01,4.267215980124001717e-01,9.416189035893047787e-01,3.737401360608251233e-01,7.626917259971706109e-01,9.498927376953344437e-01,6.839659743254422608e-02,8.813677202439773595e-01,1.141570765405753862e-01,7.859543858738355926e-01
3.831568644877684227e-01,2.305499808030054831e-01,1.478948462717550871e-01,9.872062208184610999e-01,5.276124198870189019e-01,2.411365700683192337e-01,1.386392090519026343e-01,1.897115590753730707e-01,1.258948838817098848e-01,9.397567147800057752e-01,3.271397487534937198e-01,2.286717538655014259e-01,2.486337422047213419e-01,6.162932504608984452e-01,4.819529582173657234e-01
1.422338050033150614e-01,5.879981886521442602e-01,6.661472339076568439e-01,8.339569801572682683e-01,5.171551630791374476e-01,8.668517047669033193e-02,4.455147416851467090e-01,1.552996596179802014e-01,6.003849209782731178e-01,7.085428130816070480e-01,1.299738072450558057e-01,2.480677733416282171e-01,9.367550309859740132e-02,5.894070497918795226e-01,1.362466616061486224e-02
