1.256735518700977661e-01,5.505416118507837631e-01,3.067135669301930267e-01,3.500045014781241193e-01,5.421234868833130216e-01,3.580196463897822312e-02,7.302469397785733563e-01,7.159892582020367380e-01,3.552433368833967098e-01,4.835882011863319452e-01,5.849589095996087229e-01
1.722783511927763467e-01,7.762313709882906476e-01,5.085495202803115289e-01,1.194863196048024934e-01,1.121993575957577205e-01,2.222809153063574072e-01,6.944798926239408310e-01,8.384523644078153426e-01,8.270940371935446844e-01,7.767212705707593479e-02,9.495395533243060626e-01
9.805566408848512827e-01,8.142620017716240000e-01,3.868280239818364663e-01,3.194013129276089824e-01,6.480056758492644953e-01,7.545623395570971725e-01,2.133683115917116568e-01,7.620413779333771176e-01,9.093822854862478877e-01,8.567429970756321733e-01,8.745772950299032233e-01
9.138262350980553839e-01,5.761308936857895135e-01,3.309245506434986828e-01,2.509283840629288331e-01,6.476153684400777211e-01,2.439205502044694551e-01,2.119593158001842337e-02,6.269464966277688012e-01,6.870233646815107065e-01,7.487842291233423042e-01,1.561053998349504202e-02
7.346981842323929701e-01,6.466999014285403913e-01,3.793565891857079153e-01,6.677553737205885742e-01,6.609522959800783193e-01,8.994414373137945562e-01,8.475528363008737465e-01,9.989448919372234670e-01,5.668493444078838150e-01,5.615921795745654199e-01,3.437066534350706748e-01
6.818497877604789981e-01,4.310329928714945469e-01,6.141414906937125995e-01,6.830448104789457187e-01,9.886102156027681831e-01,5.883040852410503785e-02,6.117355243853472846e-02,5.962574288804954881e-01,9.186996295156667491e-01,8.913118555141429367e-01,9.763519259508542936e-01
6.277099224852095150e-01,6.291454719035807219e-01,3.582355907950698359e-01,9.011604354160472896e-01,7.337713454884348119e-01,7.368929808800354087e-01,6.870669968829586916e-01,7.640901799533816874e-01,8.116702434311529046e-01,2.340525938297318698e-01,1.105759385413462859e-02
6.080327277495785054e-01,5.473731677333107948e-01,4.887014755427132595e-01,3.903047520571190088e-01,3.753706029682197798e-01,5.312532452714324727e-02,3.025811049486555326e-01,7.916532574761053764e-01,2.899680248566782748e-01,3.444720164382764072e-01,4.420800941312708066e-01
5.042120216337233618e-01,6.833713767449275389e-01,3.342971048068548168e-01,7.615622826362646869e-01,4.687450550631859780e-01,7.200446023844819798e-01,2.493799764997391977e-01,4.784200543158304564e-01,6.696468546713125747e-01,1.244990373050428589e-01,4.829530679439154595e-01
1.889533168202961466e-01,1.555845454107576131e-01,6.373198982394268075e-01,8.408273327798319041e-01,3.155186789201790409e-01,4.432758923539744655e-01,9.190891066544172316e-01,9.351481834890962297e-02,8.418447815473202311e-01,3.438319095521619184e-01,6.460114078704248808e-02
3.321249393898517699e-01,4.183848713978891576e-01,1.954583922301463828e-01,2.892118537702255132e-01,8.351997783328957148e-01,3.883428178399090935e-01,3.858042117169989682e-01,3.260304976921951647e-01,4.608600771254107720e-01,8.578554172328490823e-01,9.480434773514904156e-01
