3.201440537941246944e-02,9.073916430425161828e-01,6.092708378469036123e-01,7.041055710537723611e-01,8.869855304020883846e-01,6.522687840813359283e-01,7.849398562882933250e-01,7.942821931290047210e-01,8.986389581161616791e-01,4.868129675968959624e-01,9.031647905385642439e-01
1.413197016383739291e-01,4.285079697431232182e-01,1.192169749809761647e-01,9.195242614309822038e-01,1.720748040419123326e-01,6.582733174634022300e-01,1.005074625741299021e-01,7.235341952415885736e-02,9.603635540646479063e-01,4.817052711433560397e-01,2.010038258023105762e-02
3.843846543143049077e-01,1.836041400849238725e-01,1.559667053106175150e-01,3.308599030185478407e-01,6.345407773046529698e-02,2.288656158475507185e-01,5.720235032053655466e-03,5.501092928986296426e-01,3.095444818988544178e-01,3.679854580271355591e-01,9.717378548740364108e-01
1.426105341334713561e-01,7.490974450335503576e-01,7.554764868645105214e-01,6.102031781686012568e-02,6.851594658786327452e-01,3.439654642263167972e-02,7.449176168108077034e-01,1.802402949114937369e-01,8.725852843792955005e-01,1.277022213622961422e-01,4.356065044520113227e-01
8.787566255927465875e-01,5.310781232357746351e-01,5.685874506178196786e-01,5.300797313366604202e-01,6.988101426900276136e-01,8.749907118216064816e-01,8.359236082113091770e-01,5.806106616887330985e-01,6.237467402755766388e-01,3.639477814513981668e-01,6.588061441640283844e-01
5.228636845658825028e-01,6.686957354303449952e-01,2.544781467074064274e-01,7.498449148860879543e-01,8.971385427405311752e-01,4.502843578441926287e-01,9.086933939280188444e-01,7.959040922293478815e-01,1.377771181015594593e-01,4.465344239770866475e-01,3.096250199753982635e-01
4.604007065150101941e-01,6.570071750191388560e-01,2.107796876282557186e-01,9.482411497123668376e-01,4.220517973539672507e-01,6.681786371677889136e-01,1.404234466954067395e-01,1.352038927586629580e-02,7.731045074468867462e-01,2.573760747979820795e-01,7.821698676453806565e-01
3.438987923720626672e-01,9.081019883869523301e-01,8.247694142733403844e-01,4.149406556435242255e-02,4.806838077390369612e-01,9.657497790218636524e-01,3.423647856449990590e-01,2.177236205716528428e-01,6.332188788534718338e-01,8.134790348866660636e-03,9.724896106610063651e-01
7.700493683428166758e-01,6.792850064756403849e-01,8.561178647973598510e-01,4.023556914713964927e-01,2.859158505676343554e-01,3.574061220007385131e-01,5.690195656685265169e-01,6.809278702961329977e-01,6.873067527679458388e-01,7.161973219320072470e-01,9.376521758782541127e-02
3.196365767140187941e-01,2.748211281010989326e-01,6.155668995512165731e-01,3.025053482811480565e-01,6.406780433828848098e-01,1.842773822727521438e-01,1.512775191448850753e-01,6.197876388161231986e-01,1.774445606175399925e-01,4.519491077683931435e-01,2.714908669621853843e-01
6.133795592540157715e-01,5.160352551040887636e-01,8.631911721584667463e-01,9.498356772549867433e-01,7.723699560604613268e-01,3.941895713410146218e-01,6.207151274502742400e-01,1.379221032236219724e-01,4.542066458873320611e-01,4.064545296246228068e-01,1.863289029492884996e-01
