8.830427365801885031e-02,7.061435184884589100e-01,5.890072176624391309e-01,8.044082071034627246e-01,8.514326202726799631e-01,2.541474701642707501e-01,8.554173538161152779e-01,3.093036452399300362e-01,6.002838909337102624e-01,6.464581846526532560e-01
7.761946364327954040e-02,6.116223681443740956e-01,8.744618797664144294e-01,9.847449508635660598e-01,5.509220132791760038e-01,8.828741166886817648e-01,9.080443267164136634e-01,6.181709887485601351e-01,4.836461096024660122e-01,1.381571432431680790e-01
7.433906800942891024e-02,4.566871818927503712e-01,6.413926974873666031e-01,1.506798240737694528e-01,3.824640278789540604e-01,3.284266274767683180e-01,8.676409215908720274e-02,4.813187036319112044e-01,9.543149620397343158e-01,5.687413640382472657e-01
5.507810512347117715e-01,3.887866257296798134e-01,9.558826977581195150e-01,3.408158306634072598e-01,5.758500143159492879e-01,1.421696113158391617e-01,5.552584209640287760e-01,1.031162595676231586e-01,5.808694960565385923e-01,4.627075789962310504e-01
5.219522888111276515e-01,7.372113651582818949e-01,7.660577814935078944e-01,2.400746225386181099e-01,2.008584159512345479e-01,9.662676740799728270e-01,1.897924652573945714e-01,1.867286128337849460e-01,1.239657901637725157e-01,8.750749830889004155e-01
3.684392218895168325e-01,7.969035491690465989e-01,6.476335492893086077e-01,6.747410433532912144e-01,1.060013393857868191e-01,9.558094299262364091e-01,4.417634709447262331e-01,1.705023004090929772e-01,9.426678597582327512e-02,2.033286657420163568e-02
9.343552739292749765e-01,4.837663383772612402e-01,9.320824190179058943e-01,6.635065932120549625e-01,6.121167450771325402e-02,7.541923442399178779e-02,3.372021180208411018e-01,7.549585566796184199e-01,7.460757308523782161e-01,1.616952730314424880e-01
3.439343842494085868e-01,2.444653301506736209e-01,7.269068158801554880e-01,8.546583036313152304e-01,3.397835948262886152e-01,6.385182302198626481e-01,2.986093625796711892e-01,1.849680925926224795e-01,2.558473690926188482e-01,1.898255387694928187e-01
6.030487999723125325e-01,1.578294018263223242e-01,2.076591393747579950e-01,6.064217471595959585e-01,4.428114905484880071e-01,4.052964388001601970e-01,2.568062780190113470e-01,4.411422369819695266e-01,2.328893807195807630e-01,7.694881544663326745e-01
9.069180575577260317e-01,2.832741755156397145e-01,5.731056197690977960e-01,4.187161350313390873e-01,1.674652062997389335e-01,3.766785265090910606e-01,5.524833182246006169e-01,2.383843932120447429e-01,4.586929393720500236e-01,6.863126413830989980e-01
