3.806430426674748402e-01,7.189802326044764103e-01,5.808672279866580190e-01,1.579562654038405567e-01,9.719166039811241165e-01,5.726996593182841488e-01,4.341086140486781764e-01,4.457275099552863162e-01,6.507980773852425349e-01,7.438756799898641470e-01
3.727482536394652879e-01,1.803375289772286560e-01,8.048409099896360885e-01,2.879864738552078141e-01,4.566250142861935091e-01,3.282797245114471574e-01,1.831807425712651538e-01,1.266575473623502424e-01,8.400341260544059718e-01,4.764623246468738804e-01
6.652170698936599180e-01,9.698126760989170814e-01,3.899779469286969169e-01,6.295984550794255785e-01,6.801687231749620199e-01,6.788968780810096249e-01,1.262240890127689363e-01,9.444908568896261958e-01,2.254791607508255247e-01,1.651415584032521755e-01
4.257775503015160945e-01,1.168737477631116572e-01,6.052642848911213846e-01,3.572325915262420937e-01,9.340672553650649634e-01,5.120863795598218360e-02,8.063165202532356357e-01,7.665242335734165913e-01,6.225812813553435188e-01,3.378019194923320700e-01
9.471136502463959328e-01,2.229680268212543837e-01,4.374528189597305383e-01,2.829754753460933525e-01,3.082717552988226695e-01,4.125462386138828430e-01,2.599400225352059834e-01,7.729694496909655932e-02,7.549363360328591455e-01,7.072259339790265553e-02
9.154470891595594129e-01,5.799105906022590240e-01,8.930212379101933884e-01,3.916552621003488444e-02,4.018731152012648966e-01,1.592205738832523920e-01,4.845423634026816417e-01,5.510759315296509531e-02,9.082637994225883915e-01,7.749636946993716524e-01
4.299456269296415556e-01,1.374550451105144289e-01,2.888507659340057154e-01,1.628753898287839119e-01,4.693448789759055995e-01,4.764573920999040091e-01,5.167957823639878212e-01,6.785354735820929850e-01,3.572518704796779909e-01,5.755527307906801449e-01
1.323242458460026638e-01,6.168199734425432457e-01,9.702542709587483882e-01,8.666639208610962264e-01,7.656472251941315310e-02,4.641414901918655689e-01,6.656311533289078763e-01,3.745736510289998655e-01,6.471489964279657503e-01,9.077993582156995700e-01
8.893197878659989675e-01,6.761472037179413475e-01,5.172818350923492625e-01,6.362097646375964866e-01,5.471989741985172628e-02,7.746967247358204078e-01,8.090917328593534297e-01,1.556093038443907561e-01,7.072153972841810354e-02,3.341460799232757184e-01
2.277006651672431881e-01,8.569005512389654688e-01,8.623389142804820384e-01,2.693139899020935424e-01,2.805812694316738298e-01,5.380643415581316535e-01,5.490900239288898366e-02,3.554394989135906124e-01,6.802816267072397949e-02,1.599510653955034112e-01
