2.635587469829115959e-01,2.736158865748739011e-01,7.168818493675099823e-02,1.562025915592316627e-01,5.712037682807755701e-01,8.542202196041326356e-01,7.062996268567012237e-02,3.588635486120229645e-01,3.955076312211738276e-01,1.727800226106256387e-01,5.882844044427264496e-01,2.457534265358146675e-01
8.849508677651891642e-01,1.604144272692464845e-02,2.722285495131571142e-02,2.026576996500771832e-01,1.226161448062031978e-01,5.915853678025162488e-02,7.713520128769035811e-01,5.066908878155761409e-01,1.397431534072934856e-01,3.869302112883595823e-01,4.471914975011485049e-01,6.048938588308790942e-01
5.384669628602840596e-01,1.031547689163755388e-01,5.297881691275084792e-01,7.643865612828820710e-01,9.362814819429106095e-01,3.962703255078491305e-01,7.397035335029704672e-01,1.258059512397112778e-01,9.675084382990095655e-02,5.144855060994097951e-01,8.299033092376111309e-01,6.637239099185501257e-01
3.705020677341503976e-01,4.926053290171471533e-01,3.242822654661685622e-01,3.159436228759254783e-01,6.168803817857793081e-01,5.856864644259134334e-01,4.419757885049261370e-01,8.557016697312058717e-01,2.727917203727928674e-01,8.303912146232683700e-01,7.966626235647871201e-01,9.163012285102110077e-01
6.969361344200261099e-01,5.702479830171509612e-01,9.950181315245029134e-01,9.700748770287264122e-01,9.754482342201770129e-01,7.873870816932785344e-01,5.301054753074008197e-01,8.220304236353180860e-01,1.918444952021235439e-01,3.493168253432266113e-05,6.685189868570382554e-01,8.301104939665970850e-01
9.923800137188580894e-01,3.608177487033568109e-01,2.824285687009197021e-01,3.228456703397827310e-01,1.132352345700274876e-01,5.166479964360386479e-01,1.869649582236865282e-01,6.348842252057573798e-01,2.081033729029183599e-01,9.108066392289050350e-01,9.727528325533968401e-01,9.458765291557723609e-01
4.266330109891464106e-01,4.250435641058523117e-01,1.263544692234987998e-01,7.866228366662133542e-01,6.919160898549406857e-01,8.312615201608068993e-01,3.712977952415578153e-01,5.967134750701452717e-01,4.601315165850937694e-01,2.174671103370419134e-01,2.490947148798399180e-01,5.035080739598314370e-01
3.794514783201957675e-01,4.265593161140730505e-01,3.787585177246605150e-01,5.746259194257216096e-01,8.837924941054844385e-01,9.195395817080446177e-01,5.676960443996388328e-01,1.228091429992810291e-01,4.542171941215398245e-01,2.126709346273891743e-02,7.369711536172550703e-01,7.082348403990827990e-01
9.534512781752119137e-01,7.839904135173325628e-03,8.254463759332382189e-01,1.475969516155124506e-01,9.216550173489679310e-01,7.174589839784804024e-01,7.598593493112977271e-01,1.622359286765211461e-01,4.382098193632359973e-01,9.928568954800687241e-02,6.438169573240627441e-01,1.698648199989029051e-01
9.360545964333917279e-01,8.726207213788143013e-01,3.763859944386629408e-01,6.574840671140969039e-01,3.836878277109384561e-01,1.394226954441513122e-01,6.553062052790781244e-01,3.910129722875536062e-01,4.567403393593898464e-01,9.144755200325757061e-01,3.038218408878259336e-01,5.933189962425822195e-01
7.837148627734212836e-01,3.929686611468762303e-01,6.677073380573250727e-02,9.539296302659142635e-01,3.977321991676023849e-01,2.477563276442292794e-01,9.136943554732842587e-01,2.636264984967016112e-01,9.576990747152379635e-01,4.220190953157741953e-01,3.369976952113604707e-01,1.573700929299937101e-02
4.230177002288357802e-01,7.532832614730128329e-01,5.364010061640778204e-01,3.951257454578701589e-01,4.750241586599529553e-01,5.117581419702503798e-01,3.413924445119153050e-01,5.358101246617072988e-01,7.045638943082914718e-01,5.539755308663365518e-01,4.118083299740181724e-01,2.310450053081934962e-01
