3.368721348740778554e-01,6.367309741320739125e-01,6.766074121152599874e-01,1.469293403831338773e-01,1.040349188706420902e-01,2.285184458768483307e-01,4.884256210558189926e-01,4.234763608140568181e-01,2.478985558996104066e-01,2.960150914545511824e-01,4.503342336949175406e-01,6.912152305573325828e-01
4.474884718850098420e-01,6.977471571459272770e-01,5.244396662387462715e-01,5.077266327926966971e-01,6.640151411953139071e-01,8.132846855935870201e-01,7.831637206712225296e-01,8.470845305386468516e-01,6.162021798104772019e-01,4.743003202706679300e-01,9.632679036628288838e-02,9.808979549054670510e-01
4.559748809877458564e-01,8.720034726731971109e-01,4.909075773344998561e-01,6.860149122451424386e-01,6.829634484416651219e-01,1.820848895062188166e-01,8.757472091909709322e-01,6.638180285482656595e-01,1.146597436932246250e-01,2.873772676046664198e-01,9.672289308515054085e-01,2.317230093891113896e-01
6.055588826605016184e-01,5.959857277435284262e-01,9.885042517035906862e-01,5.093208213870543677e-01,3.655825478161998099e-01,7.757958813122367570e-02,4.674995532618131389e-01,9.261937220726154107e-01,4.010862092535506518e-01,2.918257974313930303e-01,6.330609287827363429e-01,3.473442921705733877e-01
9.038370006661455847e-02,1.891146769327217703e-01,3.999122245599958658e-01,6.835931899003806489e-01,2.285239677060940666e-01,8.372627927165957606e-01,6.525854654067170246e-01,8.321665260223913840e-01,9.122831013762270347e-01,9.013954596411685172e-01,1.041599998554775253e-01,7.917810698657853363e-01
1.482881689627895128e-01,5.694473157897131932e-01,4.710142499263909599e-01,9.113174997213446815e-02,6.714439238063985016e-02,1.123906645040214647e-01,9.064911535238020512e-01,9.201935374069141194e-01,5.097825782506160142e-02,3.029737056643001525e-01,9.162582843471224203e-01,4.200154392998003416e-01
3.081991949883238213e-01,5.064678062122510704e-01,1.757579270717779529e-01,8.230861454310252068e-01,9.014847695998422505e-01,1.947560474456636603e-01,3.619323458213971056e-01,8.877877567563746686e-01,4.921961698833395848e-01,7.552081042046080439e-01,6.541989663729125271e-01,6.677879747955861589e-01
8.695936004703177513e-01,9.375145230750551173e-01,6.185791769002835228e-02,9.293905812476495054e-01,6.883917886126004193e-01,5.260990470799349339e-01,4.164220018287072556e-01,5.067634295134718636e-01,6.024793595788893175e-01,6.742208688990709575e-01,1.872824808807488361e-01,4.799122853494979246e-01
6.604011168441917823e-01,1.957900754317026815e-01,9.244881633566951473e-01,7.419213214357545105e-02,5.920358188312603298e-01,9.143981315437447188e-01,2.907560940918374470e-02,1.635022809751269790e-01,7.265320473833032366e-01,8.701708903631042435e-01,7.414276514017381636e-03,3.227090592931222135e-01
9.973312345318190442e-01,2.961658280999647230e-01,5.026287852944103518e-01,2.906884489089558432e-01,2.539914434565896384e-01,5.850807503349988448e-01,8.679149259034582009e-01,5.932705504359425674e-02,3.826123781571880711e-01,7.814002993950565079e-01,1.664848399735359141e-01,3.134907509880505705e-01
6.546741578000203621e-02,6.025517967053016788e-01,9.956287438390402089e-01,9.384286998710277272e-01,1.365675745921245410e-01,7.777367661022240863e-01,3.393897487380276301e-01,8.974752628269203614e-01,3.402482006118237035e-01,5.381089685254271116e-01,7.235313787440467159e-02,9.886023812422136681e-01
4.018265314278512967e-01,1.844513982126509966e-01,7.185208917684455798e-01,1.830289958894335545e-01,7.988435723979315783e-01,2.113428790753817399e-01,5.330452282743983750e-01,7.704120398753477872e-01,3.297616898247562878e-01,2.014465041248272303e-01,9.420377082826625337e-01,5.203413431620466101e-01
