3.983553673413908758e-02,2.912076899612001668e-01,2.326911153185683423e-01,5.632680412172864637e-01,5.073104681982120168e-01,8.902739703245489133e-01,4.148096079539507208e-01,8.188012996141572630e-01,7.815966973266728068e-01,7.449640078125032705e-01,2.949859279805765455e-01,7.062397112756644280e-01,2.873326847754907876e-01,8.661966867263315439e-02
4.955997985103759440e-01,1.971514601396969768e-01,8.124633717397209409e-01,7.110778656971761258e-02,3.724014661697910844e-01,4.775084794351003303e-02,9.255062963745382953e-01,1.528789876680762827e-01,4.684792900871578292e-01,3.252743231624407594e-01,1.379703551188236066e-01,1.654043110741960643e-01,3.606694393994528403e-01,8.037781646565524962e-01
1.429155889051679784e-01,2.306553589991144904e-02,3.294361071850259171e-01,4.244078993909465858e-01,9.876049383613911825e-01,1.277294280390158798e-01,1.020591089712588051e-01,1.684051397957809781e-01,8.021203874940774359e-02,3.601164915142999190e-01,1.900388691644002703e-01,4.400168865647638983e-01,3.282249213765564555e-02,1.854680102864156854e-01
1.783387505058290357e-01,9.933127671341709375e-01,7.525640922895143747e-01,9.429154452422306987e-01,1.931180417169643393e-01,8.505896245685764523e-01,9.662106943167120265e-01,5.689547485218749978e-01,4.690616330981663973e-01,5.661037891971365532e-01,8.101861838086771295e-01,9.435786256972222841e-02,4.025446767978024809e-01,4.166194920475198016e-01
1.411965339826353194e-01,1.999439702297611809e-02,9.281287779709972430e-01,4.833678053630841021e-02,8.021022802550797914e-01,5.441792448612310373e-01,8.196847197339565128e-01,1.011143270349335044e-01,1.565288008905872941e-01,8.471082152270711374e-01,1.838167588072145975e-01,6.241992154493580802e-02,4.487679569010916136e-01,4.785626277046913790e-01
3.732066063352700303e-01,9.071277657109481085e-01,1.308265811750519703e-02,3.742759994138717961e-01,9.403856699525022789e-01,6.646087173038198737e-01,3.777433818643887165e-01,9.074407016508173607e-01,2.050858806022314296e-01,1.918994278868194625e-01,2.519085884620245741e-01,9.235524162723309782e-01,1.553285646329916059e-01,2.816612026104287070e-01
5.095261544414708688e-01,1.826917826252186794e-01,8.936342111782927811e-01,1.108790923704018327e-01,3.049066008778531511e-01,2.477119562626097782e-01,5.633013086725349172e-01,1.578698180346403968e-01,9.671880847197373843e-01,4.679929472553985281e-01,4.434292195875552123e-01,7.747110469229389063e-01,9.158962217729157418e-01,1.367372195056022477e-01
7.718522900270921028e-01,8.837605760576218161e-01,8.432426038886680075e-01,1.310065720970882142e-01,7.301012430969600064e-02,6.964148620236632059e-02,5.633082590319790084e-01,3.748724698817054168e-01,3.813133150896919066e-01,1.318035984453754805e-01,7.545123070036056090e-01,5.352850947033305218e-02,9.329438408755790224e-01,1.667460810815641903e-01
1.371141409306656511e-01,7.280515894636009344e-01,5.156467218879685621e-01,7.245698725584511779e-01,2.099160411612266408e-01,2.030029508733510735e-02,9.153979718917926167e-02,1.667744306280464217e-01,2.365279512041144061e-01,3.269318276065165119e-01,5.014023887236498389e-01,5.028042998169799382e-01,3.872166178025430172e-01,8.638670019662199051e-01
9.166512117015195305e-01,7.802629134186300774e-02,3.913117309292289958e-01,8.085785920511038283e-01,8.719970942454334795e-01,5.558452772842590317e-01,2.453197935577499100e-01,1.982060525889872693e-02,6.754594023939761716e-01,5.919902877640015326e-01,1.038282400070255074e-01,3.343335608110169499e-01,7.180126956633201551e-01,3.609278322082711821e-01
1.340181370254283078e-01,5.693198634628434673e-01,8.889685873438902819e-01,1.888129521396404442e-01,2.436581225887760604e-01,2.209682065296718623e-01,8.922353960983336885e-01,4.886439662296990782e-01,3.601602241086426792e-01,6.552604514476404463e-01,2.875776196233119641e-01,3.254935305481713170e-01,9.782241151936266199e-01,1.353903953274053773e-01
3.420711591644542970e-02,8.377712299796262752e-01,5.503188280459658799e-01,5.603258303678029240e-01,7.055403085238298733e-01,3.878943449322472814e-01,1.950782623949216532e-01,3.752847921097364203e-01,6.793344507431412493e-01,2.478486779420246977e-01,6.557418866813488068e-01,4.768979230408427750e-01,7.630804994909815564e-01,4.985519219006906422e-02
2.310315341333669670e-01,5.991645621967383040e-01,8.784848406575204161e-01,9.275137055055979740e-01,8.645892642933805661e-02,2.014993208176111272e-01,6.907353185149762709e-01,5.799508863326202635e-01,1.213458183111526534e-01,1.236284589601557293e-01,4.897487787863312736e-01,4.044231852255730786e-01,1.644038731804660092e-01,3.704251685434354346e-01
1.663250682301569139e-01,1.006676976381664090e-01,4.563712480368610214e-01,8.005744460314444533e-01,8.119511902190437169e-01,8.901807059593846994e-02,2.344115249780257537e-01,4.561988535962790969e-02,7.274467952454266584e-01,9.634648398120869706e-01,3.128299166533066167e-02,4.654982822549946775e-02,5.212573851801465263e-01,5.348344885865881082e-01
