3.462224349535178991e-01,6.645307405139890822e-01,4.442540412523487969e-01,7.730996935887136656e-01,6.543538413451644997e-01,6.548281285328633183e-01,1.226405321779605595e-01,7.436273206622010523e-01,2.317472201487787986e-01,6.929356390301935065e-01,4.941031036205659754e-01,2.044434087790224508e-01,1.538047704171818797e-01
5.740381392092475110e-01,8.128342501105576545e-01,3.553101536943964467e-01,3.169796099492087071e-01,8.763943221792604987e-01,4.468464870589399229e-01,9.453234726226212858e-01,7.755172724474818091e-01,8.357165709194682712e-01,7.386371075332339720e-01,2.539175355343813445e-01,4.008439388220413901e-01,5.781558707658718266e-02
6.302392787569683907e-01,6.724049840892278862e-01,4.992355339748929532e-01,8.704771179350047072e-01,2.158046500524658518e-01,2.753230970532416499e-02,2.569938704619531000e-01,9.835478676276685484e-01,6.861964982343216057e-02,1.671119527755313694e-01,5.880389377650692140e-01,6.678436595901382500e-01,7.201884751129961071e-02
5.674831945385508947e-01,1.398250375913167032e-01,9.450091307830128518e-01,1.490237293435617838e-01,3.756471554519561495e-01,9.295932506842500276e-01,9.580922265270674920e-01,6.952607194118231027e-01,3.519748292694092617e-01,6.644224723929009757e-01,3.614783425612593248e-01,3.560073961006199328e-01,1.048782102153218432e-01
1.043771092646748055e-01,5.203415006587519542e-02,7.603539313763216789e-01,2.375836438700532627e-01,4.702285831486816559e-01,4.674339480882541142e-01,1.553313393885302762e-01,2.819309771913656171e-01,3.449071861791622728e-01,2.179769321122476677e-01,2.023730836708885761e-01,4.046762048563377068e-01,3.829900425841985534e-01
7.374898147759406664e-01,3.133427032353142128e-02,8.219803180175013768e-01,7.487811296362911762e-01,8.450115143963630171e-01,1.318747419877280835e-01,9.360067417636841469e-01,6.455094513037651360e-01,9.015037950134267009e-01,1.712746425308627751e-01,1.947069095700695307e-01,7.213625558762253309e-01,1.738490584321134014e-01
1.955414732983520310e-01,3.108624150351135818e-02,2.375691406496360791e-01,5.469972261395449342e-01,6.093670555715063886e-01,7.177168440460285348e-01,5.088892363711357003e-01,2.633698088902437506e-01,9.760207175471546925e-03,2.799902779067794389e-01,3.806315153981175703e-01,8.591902934842678974e-01,3.025908576429439112e-01
5.585711411769092027e-01,7.173148424442497006e-01,9.479768363258667119e-02,4.620231813077997352e-01,1.884250615676734686e-01,7.892363750653821342e-01,6.183782945248862406e-01,7.197733458005469709e-01,9.517691198505716654e-01,1.571608386672784796e-02,3.934647664003804168e-01,6.782714999962801139e-01,6.701129777217319505e-01
9.127559686953961027e-01,6.676668333163258140e-01,8.293604437850793376e-01,7.920978361602197815e-01,1.707305391543734174e-02,3.941013692686671233e-01,5.754541080422219679e-01,8.030989922929553382e-01,2.350811831538693886e-01,9.869800044018728347e-01,6.435206996896085663e-01,8.352260808678541038e-01,8.611776032427570504e-01
1.948813066949826034e-01,8.779259424866858730e-02,3.380456898299872837e-01,1.224583267457313163e-02,6.376329652417420668e-01,8.688140358399135676e-01,3.303783881448034698e-01,2.023292875748735620e-01,8.327122283180335982e-01,9.326483489383383674e-01,9.415803430280165198e-01,4.010807498598844001e-01,3.192921987260400885e-01
3.869201189672162311e-01,3.104021057449025678e-01,5.084040976049142291e-02,4.965287567966509830e-01,4.493589552209097393e-01,1.052102588852174003e-01,4.180346733104842727e-01,4.895216034054119536e-01,9.851907518422791110e-01,3.918757092228818406e-01,8.198531889547291396e-01,9.520439327459845336e-01,1.089410223467286443e-01
3.903049037297344759e-01,5.075219483280833943e-01,1.492489268732067886e-01,5.072829705447233772e-01,5.867719014070311712e-01,9.420071672354263237e-01,1.689935932789352613e-01,2.949057129248092712e-01,3.980644156156980529e-01,4.516317649943724089e-01,2.894428098733212718e-01,6.526581612023794055e-01,3.824816692267500873e-01
3.937945906095527970e-01,7.281705342685049764e-01,1.174243697853732948e-01,2.937402066660729227e-01,6.124491724572082019e-01,6.139049641981048078e-01,9.548986874022384885e-01,5.576256611460578272e-01,3.788439454982829302e-01,5.876196788110705782e-01,7.260321540629067760e-01,7.755924810726175789e-01,6.417261461486476470e-01
