7.018462699712751940e-01,4.857444539095973068e-01,2.545404645441623481e-01,5.963674416774904508e-01,6.624140743592036307e-01,1.236183239396335676e-01,5.775645455966145203e-01,4.489790304246736863e-01,3.989693648724529362e-01,2.058659329996525011e-01,6.580464230481267718e-01,1.472769513189642332e-03
1.074067563927472158e-02,7.734023628133385175e-01,4.662116024262958902e-01,5.921307046033643662e-01,2.834732619216084881e-02,3.439193005273809556e-01,7.563547435496716931e-01,5.279760553159738024e-01,3.213020474680525762e-01,1.808718362074341890e-01,5.115959378077218345e-01,4.840123114138220606e-01
3.473591928215463698e-01,3.581900849451120639e-01,7.812092141198390127e-01,6.885736515599860663e-02,3.157891068645738430e-01,2.674174467776667674e-01,3.197656641990641591e-01,4.464697282556703284e-01,8.995559787705246224e-01,1.137384219338828384e-01,2.316213308185621766e-02,2.046946233631263823e-02
9.093344810421452040e-01,7.886686232235287086e-01,7.903197241547101903e-01,2.191946525623034159e-01,9.309340604378516515e-01,1.040500093946006288e-01,9.467236011015355279e-01,9.044694158078799839e-01,4.501702554748765461e-02,7.270056745695366862e-01,7.964731859373164191e-01,1.957398428450690675e-01
4.185055659236998071e-01,8.462010637769250554e-01,3.431301787214734444e-01,8.057573834622956399e-01,6.588312300679566302e-02,3.391934907712091940e-01,4.852121206361981187e-01,4.511367115964503016e-01,2.131180673068534537e-01,9.138184309253596371e-01,8.737367921169886253e-01,1.148384163530221658e-01
7.015313461380040527e-01,7.636719945841066171e-01,6.361775102844609009e-01,1.847673485311481789e-01,6.624446264636917325e-01,1.283041750960631777e-01,6.135839285958979428e-01,1.619116006825165321e-01,1.283732453092030212e-01,8.634968627690498000e-02,9.986524042546663926e-01,3.460413967078794784e-01
6.808239785409476719e-01,2.439992267589574659e-01,2.354201681405386770e-01,7.082490838894295315e-02,5.455180696730761447e-01,2.669270741834339766e-01,4.391197330684358802e-01,2.303232870310083502e-01,4.767423011728777471e-01,3.496931778580080197e-01,6.465688036764235536e-01,8.867100960912196461e-01
2.378145955223840424e-01,7.836647245737619061e-01,5.037777319090446237e-01,6.314976425315970143e-01,1.036455542826341114e-01,9.049293764060333256e-01,2.321503199165855236e-01,5.137830221279282572e-01,3.287912275298817688e-01,8.867831873237721485e-01,1.950485998336857207e-01,5.032660005822240379e-01
7.257142092300040703e-01,8.565582381615022278e-02,4.147274651445642668e-02,2.239694911466857397e-01,4.609465408118292862e-01,9.234678848282051877e-02,8.265267225612468183e-01,7.568976587069026207e-01,9.263606030801994073e-01,4.969643934690607390e-01,7.693243942764139698e-01,7.757632004306536100e-01
9.703914214381752501e-01,9.679738553690975245e-01,5.213372882983491330e-02,8.146036278328692148e-01,7.239731837366201184e-01,9.131583281066498747e-01,4.192211575610637064e-01,3.004962895812504087e-01,1.377409954837409689e-01,9.420519884048509374e-01,6.107833194915937014e-01,1.362736750308837230e-01
7.153325416489821897e-01,3.495550926102032330e-01,7.439714938573260827e-01,3.871960944979383479e-01,3.380518788319600842e-01,9.460385364641211714e-01,2.649935592292597120e-01,2.593673710736612570e-01,4.126594551572765335e-01,7.873323449990740075e-01,7.995745096783435368e-01,3.453769760783262921e-01
4.070148066443184387e-01,3.743535905423047705e-01,2.011728718261219795e-01,3.082682830286433973e-01,9.147733856221113014e-01,1.605793830523405408e-02,1.868621545679535201e-01,4.890263239953451802e-03,8.778353664492517527e-01,6.017152008481505554e-01,4.990877512918862058e-01,9.636865303161016305e-01
