5.583653944162512150e-01,1.691465946257619812e-01,9.276834123422741385e-01,1.991018054217106314e-01,4.585178512277432450e-02,9.290263851047870780e-01,9.388271222268527172e-01,9.635708838905764351e-01,7.452681744786634477e-01,7.291809510205073952e-01
8.636645491820210685e-01,6.811417221585505111e-01,8.520921337940278173e-01,1.787048309486108932e-01,9.637558169616980974e-01,5.387439080145992598e-01,1.500574558028014982e-01,9.171256266608108776e-01,4.607410910753005906e-01,8.159452531820962085e-01
2.208429285643600526e-01,7.197509777786170737e-02,4.110520980881324782e-01,5.720415300743142417e-01,1.858792022571120750e-01,7.747882656596957185e-01,4.658069605253022383e-01,2.767813523457894886e-01,7.061178849006298774e-01,4.059875096827458840e-02
6.231201942728330501e-01,7.260106843811919841e-01,7.038026253468946392e-01,8.668413950609412666e-01,7.476061998151977139e-01,9.742612275841273650e-01,2.881679675175093935e-01,4.013722842542079006e-01,8.665829727046253650e-01,3.744727663733873335e-01
7.486104917995528574e-01,3.043544801168440728e-01,3.795537193012886723e-01,9.032603276744266552e-01,2.405918893284129112e-01,2.383704811155521464e-01,5.200745006369164036e-01,5.185062176090931008e-01,1.168785924944883980e-01,8.481192174786568172e-01
9.579583338490074151e-01,8.234030558832410307e-01,8.232330780103512824e-01,9.380828941175248792e-01,4.848446529309488051e-01,4.762787557333366673e-01,9.290835282987008892e-02,6.546568811262384324e-01,1.522471350430225634e-01,2.364487621030869624e-01
1.236339255443902330e-01,2.931279687931296341e-01,8.735518986897954363e-01,5.899504285939359827e-01,8.510487725998299169e-01,4.175103858362276821e-01,8.219189615210223954e-01,6.428910285975737438e-01,4.178655840240608210e-02,9.243918438546930849e-01
3.432943147450360222e-01,7.657013470218185791e-01,8.112818350032460213e-01,6.752149553448889563e-01,9.280319726440192651e-01,9.711785483603615488e-01,2.842178330988823776e-01,1.970299629550475995e-02,5.712989452687146086e-01,1.646179585685039193e-01
8.089963763804285390e-01,5.618220558051700841e-02,9.051105206673659698e-01,2.486131749872403374e-01,8.112026400428924422e-01,4.563832610096676401e-01,2.509342044214598610e-01,9.563587721616403359e-01,8.323880954556507339e-01,6.486640966744652292e-01
3.684861268203243334e-01,5.291464099668565790e-01,5.018489945296868981e-01,7.228883684260172249e-01,5.115974086295269618e-01,8.134078714864021453e-01,6.627861126827973015e-01,9.164140863843883711e-01,5.674302095706470483e-01,7.971669240218208774e-01
