5.106847721017204744e-01,4.292787942585449823e-01,3.240470432420790026e-01,9.718459969133320664e-01,3.926526552768906386e-01,7.179628499931371977e-01,4.735533670824664254e-01,8.305779747018515735e-01,9.051081711483858205e-01,8.928182324937001813e-01
8.984654297138660040e-01,3.776262316692635679e-01,1.233391959414493755e-01,1.672593742686421248e-01,8.680508810762174177e-01,6.363116231017873492e-02,5.451724380106640622e-01,2.484042646114099639e-01,6.151165626588456226e-01,4.093571364917875099e-01
1.160634840304644033e-01,3.574074332716004054e-01,1.525421319477938686e-01,4.418565121248522187e-01,5.399012882972396010e-01,5.677848826100401203e-01,1.623893296499120398e-01,7.323226671057236903e-01,5.597382748894336180e-01,1.407018129852467547e-01
8.795780703887761121e-01,3.720918439525258137e-01,9.258972672802897597e-01,4.527067661867694159e-01,8.077380170797290315e-01,7.729277046969552645e-01,3.041674177839123194e-01,3.305247007962575090e-02,6.180659131438248632e-01,5.921069780719416809e-01
4.805727148561866890e-02,8.418062267817347788e-01,9.731330030559531830e-01,1.380710072062767413e-01,4.396671333545496552e-01,9.301667238021371631e-02,6.663152552026732067e-01,5.789922064788136646e-01,8.081238965027289778e-01,7.536719224109622584e-01
9.876012659035821040e-01,4.784952351668330106e-01,1.348512923124437490e-01,6.205514994638766657e-01,6.323393440546043465e-02,7.141245157189836101e-01,1.375524359292913390e-01,5.252089837986677612e-01,8.639867408851509278e-01,3.202299506626926640e-01
2.361203458464430360e-01,2.185339116153929284e-01,4.550700292797850155e-01,1.716863017155690896e-01,3.220556443784928780e-01,6.608847144789892214e-01,9.463359201182020009e-01,8.678898497058585848e-01,8.721036101221822934e-01,8.482143921430188582e-01
1.434227013320310551e-01,6.822146973848638440e-01,2.213033191171153158e-01,5.772931831340074593e-01,6.513666466319408821e-01,7.591901819575906929e-01,4.819593068459518959e-01,3.459571749903471716e-01,8.688473795134864508e-01,4.963271829455982997e-01
1.087699923323699469e-01,7.156521937999590355e-01,7.103501272338760275e-01,5.911530719755950791e-01,5.974615426214768821e-01,7.723532099417728114e-01,3.950828146537166408e-01,7.435468686724222565e-02,3.654024839582944439e-01,7.924386065774907673e-01
4.588956932628330820e-01,7.924231321589892962e-01,3.533564816612531079e-01,3.662872514599549989e-01,9.370524001789604096e-02,7.945641708320760888e-02,2.214505547059362200e-01,5.969050375437950917e-01,2.369518871734865861e-02,5.122557403357032024e-01
