8.403956046353774356e-01,1.254136590667588314e-01,4.686583968676654166e-01,3.973020809760852146e-02,4.743805581272589889e-01,4.415837972893809082e-01,3.713387174619722231e-01,1.006867868123121346e-01,1.374576668758271669e-01,7.620009199174498926e-01,7.856296047686089912e-01
6.421605493035537071e-01,6.821982795449199610e-01,3.891707978099195886e-01,2.806469560328177515e-01,5.407291877099901223e-01,8.617568941739209842e-01,1.772437146530827512e-01,1.249562612873926781e-01,6.854111836206644437e-01,5.345562869372749715e-01,3.371252821926363774e-01
3.275930865617414645e-01,6.691327693545987554e-01,3.411262989998787853e-01,4.891537085985371291e-01,1.332622342406830640e-03,8.750153718413805626e-01,1.625705728818840345e-01,9.675499463975897330e-01,1.963990189709051704e-01,3.394976193162797529e-01,5.993946655596010809e-01
8.160300648968543680e-02,6.251848864055615795e-01,3.144251167217139153e-01,9.278323549334177578e-02,3.210783076561942728e-01,7.470025912010735958e-03,9.812443745853265398e-01,8.109775664862650668e-02,9.753387671950919380e-01,4.795059971413504485e-01,4.650767170156864250e-01
3.202956915249958181e-01,5.361115728363149424e-01,9.162830532343027024e-01,5.420204699065578335e-01,8.583399487537834993e-02,7.665841237992802037e-01,9.386793935820799684e-01,2.416629192645323165e-01,4.782179456950725882e-01,6.925219230008716753e-02,2.300395031263327006e-01
6.280900730844742874e-01,9.005067026435545907e-01,8.911541365894826150e-02,6.348637907437388872e-01,2.683981358965801256e-01,8.701135274309379497e-02,4.774756193057771991e-02,5.809581167216858466e-01,4.111071499854723754e-02,5.403585971743622984e-01,7.699627160440412066e-01
4.469308450668256771e-01,3.700241765809850758e-01,9.902787856515974374e-01,9.353442415018630163e-01,1.253184683935204546e-03,2.856399278647937523e-01,3.294609295873446309e-01,5.241080587325837037e-01,5.449807112920279639e-02,5.589744870913665453e-01,4.407145986768891133e-01
8.284414705768630149e-01,8.142779336681453817e-01,8.862790092407890619e-02,6.195619856921075197e-02,5.596867298835417337e-02,9.424133154695075731e-01,2.056351047353726091e-01,7.372041782757717820e-01,9.373705545779035253e-01,7.208483549280730873e-01,2.330746402181804733e-01
5.253324257252131035e-01,8.608967241348779442e-01,8.606066404373797774e-01,8.846469750405023813e-01,2.059064948326143618e-01,5.013030646787534073e-01,7.670702141754142112e-01,7.846454434113036003e-01,4.832485708969967986e-01,5.701377980046281602e-01,5.850745049273899934e-01
4.579769508624891294e-01,3.163549075207029437e-01,9.226748787376339855e-01,9.185422696154421640e-01,2.796852853200881839e-02,4.696487166098456401e-01,2.133456804087431324e-01,6.171724161739376990e-01,3.395371948400431883e-01,6.171599264227491943e-01,7.610667107623599881e-01
4.334111201791102097e-02,5.839806760080059611e-01,4.346364751922012770e-01,8.970655674501302190e-01,5.633778982948622893e-02,1.471251192282457820e-01,5.136428454609798244e-01,3.828996201010668177e-01,1.759572056848356381e-01,5.068891175423237971e-01,4.037409328673183806e-01
