1.812871701162711569e-01,9.063501676083738356e-01,4.290297879970157435e-01,2.878634573366963822e-01,7.390317706931690545e-01,5.319210399767927422e-01,7.351855048701971818e-01,6.880618031824143888e-01,9.453870828959393124e-01,3.714673653090438954e-01,6.446543191083340396e-01,8.760386699073785532e-02,2.854608979790452805e-01,7.376865490076452980e-01,8.755622393620002830e-01
4.592536454728722850e-01,6.108500763963302660e-01,5.541121605227571356e-01,1.283073078456764549e-03,1.102890590534381099e-01,8.574510132595885015e-01,9.963956973422717356e-01,5.148552947483594489e-01,7.636604422076753718e-01,2.643656609509642541e-01,3.212143730385446094e-01,2.279723625007592513e-01,8.428042008130789409e-01,1.821154485258209554e-01,4.799364230992816394e-01
5.720170544555658321e-01,8.734283363381468712e-01,2.786993122695387015e-01,8.776298673976634657e-01,3.544742235936528818e-01,2.442084192414317734e-02,4.657819936380488413e-01,7.885201194240964995e-04,4.650221379613082018e-01,6.301324473793268321e-01,1.371544464706081490e-01,4.155163082506094785e-01,8.370076187381133570e-01,6.677327230289090698e-01,5.650091782884247849e-02
5.174572762071222298e-01,6.892142192972336989e-01,8.419463490874600220e-01,3.027514595315587975e-01,8.014125164478052010e-01,9.938681325589848736e-01,8.951165200698640856e-02,6.208606997507583047e-01,7.634720888387613869e-02,8.632944979470837943e-01,8.823510062786475983e-01,6.590502241573525932e-01,5.215068409896652657e-01,9.624225786740020494e-01,2.819488423553776490e-01
1.437783047095886335e-02,7.764644517496079867e-01,1.024847786192174537e-01,8.696107151513400302e-01,9.198883264106626489e-01,6.559125287666834891e-01,9.854436209725012663e-01,9.486032143123371840e-01,3.597861947360164736e-01,9.763358979557178463e-01,7.145835368050956760e-01,9.031297524724515302e-01,5.046639529984566774e-01,8.691271846159738246e-01,9.096837230396992435e-01
1.297859096941886836e-01,5.885608312690986388e-01,7.438964811972533786e-01,3.740726184160991785e-01,1.130434465431542357e-01,1.409231069705163542e-02,9.754507364330026187e-01,9.054420519000589973e-01,2.283457219233223645e-01,7.416765053318297163e-01,4.616840269821032017e-01,2.834003754860154878e-01,8.457495408731604547e-01,3.291163619327199807e-01,3.380591429605790399e-01
4.557299769092978403e-01,8.401463190598321695e-01,7.675573506334432139e-01,4.396365262887924619e-01,1.289516907735164253e-01,9.644623678844721493e-02,1.139159412824515272e-01,5.921442226367590322e-02,8.524578756958043346e-01,4.346793970538448404e-01,2.091626268321887805e-01,6.280916611430734653e-01,5.357032763265686670e-01,7.809918229707094595e-01,3.594213017330838422e-01
8.204509739287511039e-01,3.546980890869835257e-01,1.401573991509954542e-01,9.470183914719360052e-01,3.237828346225761766e-01,1.234297030257905936e-01,6.901129878982162902e-01,8.861936118682670616e-01,2.859437036050308523e-01,4.065941071378822436e-01,5.271253214495955630e-01,7.606558769165600031e-01,1.532162243818563363e-01,6.383018229987563741e-01,8.744440349436313209e-01
5.256836693797732885e-01,4.495606188118681512e-01,6.029926204819334723e-01,8.202409481943248037e-01,5.576605829422797145e-01,9.697007677160504047e-01,7.290681491822259552e-01,9.003428309304666310e-01,3.345607480287088320e-01,8.678713194212834825e-01,5.039030591888207233e-01,6.722906757009490253e-01,4.030012563597767938e-01,1.347359637878339234e-01,9.691815682322751924e-01
7.146379808304915704e-01,2.628068146096140811e-01,3.462526874528907284e-01,1.985429457391707508e-02,4.607241276392317619e-01,5.945880624291743910e-01,8.251159733081996350e-01,7.258596760612181509e-01,9.802308127313691388e-01,3.503292837192462095e-01,1.760691039858618412e-01,1.785654623229531168e-01,1.918740690108532432e-01,6.015154873828962856e-01,6.314217909705439613e-01
3.421190993282584580e-01,6.143746806134864347e-02,9.423077488218668529e-01,9.554284924472256080e-02,8.170853104899394870e-01,8.662501062778178440e-01,2.199648604924654416e-01,4.545637309160212025e-01,7.917273673302193115e-01,4.209095330839871529e-01,3.311232923661128202e-01,7.177510753167168911e-01,9.153667112456764787e-01,1.193635310653319292e-01,8.980766954552321657e-02
1.957606335373333062e-01,9.218508706931266561e-01,4.438587410104488651e-02,3.405332994041576633e-02,3.286994107720465630e-01,2.344593717213506734e-01,7.776557049925306719e-01,4.362180085864963974e-01,2.664523505146213500e-01,3.550364565432968522e-01,3.182956176551400285e-01,8.134316639123003734e-01,5.223328944391372186e-01,3.216614174943509541e-01,6.364779720565144627e-01
1.968795309717560338e-01,6.147096507465973358e-01,3.623174948385878835e-01,3.978459646769106905e-01,5.000352557546805521e-02,1.725709738695854201e-01,3.417812496904781838e-02,2.870720346090661623e-01,9.061228989456685534e-01,2.859501206925459948e-01,2.813924068856946681e-01,9.930238340684567344e-01,5.511002562863486220e-01,8.003178975767100134e-01,4.975450115397467288e-01
5.312382324137229217e-01,5.121719388468104484e-01,5.832542369455825382e-01,9.691711274029123357e-01,3.774392245261823930e-01,9.307136013740332503e-01,7.291250337820209815e-01,3.914021992030783936e-01,9.690036289845146422e-01,9.213529657287286012e-01,3.438525206191803685e-01,4.435155937785761893e-03,2.708982172274188027e-02,2.518057808307397893e-01,8.841577971019920490e-01
2.564321872766646138e-01,6.343753201291268962e-01,8.495433726609056269e-01,5.419427038871993396e-03,7.363491163329635159e-01,7.562947546960144818e-01,9.738987329515300662e-01,7.027372764094457214e-01,5.666780701314160229e-01,5.636230840067385506e-01,5.886180623868653150e-02,3.367729761458210236e-01,4.554038790182568519e-03,4.003804198025993077e-01,5.051829561390771550e-01
